SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-4.6614068562623065e-05,8.054480071534885e-07,0.0,0.0,0.0,1.6352089798097593e-05,1.703188827799969e-07,3.815281742224924e-07
II-other,0.0,0.0,0.0,4.151929263215302e-06,1.683054400863562e-07,0.0,0.0,0.0,5.4910287788128615e-06,1.371696540647874e-07,1.7390666783563014e-07
Ib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-GRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-mass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
