SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,0.0019663678056029625,6.808444437593197e-05,0.0,0.0,0.0,0.0012197860933723375,1.4682544958608238e-05,5.1575834961400984e-05
II-other,0.0,0.0,0.05789398903109282,-0.004465333680117367,0.00010089999128696665,0.0,0.0,0.026503026835815922,0.0011203319820668612,8.582679404031308e-06,1.97454853524783e-05
Ib,0.0,-4.005097862190848,0.28910642869083814,-0.002630030217500711,8.319599681915846e-06,0.0,3.6496978858755442,0.18247999241396284,0.002029169831153069,5.57279258677167e-06,1.4911099503332377e-05
Ic,0.0,0.0,-0.001559436486967172,8.508716815501707e-05,-4.823841117920178e-07,0.0,0.0,0.0016771348390836912,9.333793918705985e-05,1.13308689727195e-06,2.484163500373879e-07
Long-GRB,0.0,138.8557847750821,-1.4999669957680588,0.0034331423145653904,1.4450314643463525e-06,0.0,141.8262445705934,0.9538157373204633,0.00175105202645366,8.23672097684259e-07,8.07589544640589e-07
Pair-Instab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-mass,0.0,0.0,0.033538555660940814,-0.0009544613954950074,6.54754784038121e-06,0.0,0.0,0.011545998403381542,0.0004403152728423329,3.4751728067473533e-06,4.1466241718935655e-06
