SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-2.0568062017657327e-05,2.3774814525372033e-06,0.0,0.0,0.0,5.691930675248315e-05,1.1166542223572592e-06,1.4977986257932859e-05
II-other,0.0,0.0,-0.01021912791566043,0.0001088001606324921,7.295394279331741e-07,0.0,0.0,0.005220764993784217,7.586949719721637e-05,1.6362876156061023e-07,3.454945002886558e-07
Ib,0.0,0.0,-0.000849378752242586,3.483744373878659e-05,1.99824388131334e-07,0.0,0.0,0.0005278155759287947,2.3014489118668236e-05,1.58890258591291e-07,3.362133329031579e-07
Ic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-GRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-mass,0.0,0.0,0.0,3.500143872003391e-07,2.8452582660926436e-07,0.0,0.0,0.0,1.0103612011033033e-05,1.7111850077863244e-07,6.501280484663323e-07
