SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,-14.39072426481664,1.3633900228067524,-0.043403346638452134,0.0004746065997647586,2.7171150688705817e-07,10.583675342538147,0.8367360706174629,0.02016030535889657,0.00014897082827077418,2.0554681937077577e-07,6.954376733452515e-07
II-other,0.0,0.0,0.0014912906998021539,-6.199995201099072e-05,2.904614615132623e-07,0.0,0.0,0.0007752575514456432,3.384868531620434e-05,1.1931274000030804e-07,9.060256549575454e-08
Ib,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-GRB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-mass,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
