SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.6482209461012438e-05,4.463425788872791e-07,0,0,0,0,0,inf
II-other,0.0,0.0,0.0,-0.01114205176240332,0.000274125010567886,0,0,0,0,0,0.0003039727507801862
Ib,0.0,0.0,0.0,-0.003787050787004277,0.00010436491434966658,0,0,0,0,0,0.0001974442107369465
Ic,0.0,0.0,0.0,0.00849516495456278,0.0003195966635333401,0,0,0,0,0,0.00027033629272908954
Long-GRB,0.0,0.0,0.0,-0.0003776744776695898,1.0872869457758874e-05,0,0,0,0,0,3.623222223518944e-05
Pair-Instab,0.0,0.0,0.0,-0.00017812520240709958,4.572403890345841e-06,0,0,0,0,0,4.1563426798557886e-06
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
