SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0030663018739573683,0.00011566009176349375,0,0,0,0,0,2.422129381557556e-05
II-other,0.0,0.0,0.0,-0.0006191746521359497,1.8622494077589167e-05,0,0,0,0,0,5.853844475993294e-06
Ib,0.0,0.0,0.0,-8.269511405953748e-06,1.6322672742768346e-06,0,0,0,0,0,1.215761116335926e-06
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,-2.9419374136919363e-05,1.3074902249919803e-06,0,0,0,0,0,1.3592577864309488e-06
