mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,4.123108172534804e-07,1.5583884005096997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,2.9569384034112487e-07,1.117617663901913e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,5.285203827751529e-08,3.051414018756865e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,5.715099835880036e-08,4.0411858840151743e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,5.696101855497289e-08,4.027752319241302e-08,1.7090779484691807e-07,1.7090779484691807e-07,0.0,0.0,1.4508099883138803e-07,1.4508099883138803e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,3.2311452293144733e-07,1.2212580917605383e-07,4.41662007392522e-07,2.549936834837216e-07,0.0,0.0,1.4508099883138803e-07,1.4508099883138803e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006,2.519239269393382e-07,8.90685631736763e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,2.8143557101272406e-07,1.258618100698005e-07,1.0030346382428357e-07,7.09252627813243e-08,1.7031231268067355e-07,1.7031231268067355e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,1.772622071824289e-07,8.863110250530532e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,1.7045073134677404e-07,1.7045073134677404e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,3.7343073098538353e-07,3.7343073098538353e-07,1.3441893045420886e-07,9.504854317904851e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
