Complexity,Loss,Equation
1,7.405431,"47.381817"
3,6.5204334,"x0 + 44.431946"
5,3.8862855,"(x0 * 0.5361601) + 45.800102"
6,0.9305791,"(x0 + 44.54315) - log(x0)"
8,0.57674766,"(x0 + 44.57888) - (log(x0) * 1.3228)"
10,0.5473372,"(31.387426 - (log(x0) - (x0 * 0.7592271))) / 0.7070355"
