,id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume,snr_err,snr_solar_err,snrd_err
0,45786.0,12.55542,2.281932554175726e+16,0.007691165427626804,5.756252271113599e-09,13978601089292.492,996195180.85,4.176834914726472,5.502099515178369e-16,0.0005108386142292517,3.6826566471044603e-10,928443065815.1974
1,65619.0,1.039677,4857733846315202.0,4.1374449630943474e-05,3.246007481881861e-11,193315870549.12018,19984875.46,4.176834914726472,2.140251057164524e-16,6.37814703420533e-05,4.3087105129073437e-11,298009292547.91785
2,84629.0,0.536664,4824423185880556.0,2.2415723354324452e-05,1.2780167707690928e-11,201509576716.31998,18399379.66,4.176834914726472,1.1123899776674502e-16,1.5037895800188105e-05,8.336854162635354e-12,135185466446.94505
3,13600.0,9.416687,1.681802326391975e+16,0.0062982658483635365,4.8165225139228495e-09,11248582602366.334,954152772.99,4.176834914726472,5.599163975591545e-16,0.00043188878649572484,3.478026756509036e-10,771345130055.9497
4,19167.0,8.158735,1.0684926089561162e+16,0.009677922136477151,7.122882989245937e-09,12674499506208.525,1565802081.22,4.176834914726472,7.63574303800831e-16,0.0004556050784873211,3.468240246274897e-10,596674189033.6846
5,14423.0,19.005178,1.6617778118933944e+16,0.06840201977345725,4.903158654019101e-08,59809468108230.55,5618502599.09,4.176834914726472,1.14366540845469e-15,0.0008422250005571191,6.248207183935086e-10,736426051125.4996
6,55668.0,1.4002948,5090489138078836.0,0.0001650623764296969,1.245722951579337e-10,600050956642.0244,39363057.9,4.176834914726472,2.7508059874349813e-16,5.291409529514736e-05,4.196606875407563e-11,192358514329.4227
7,66738.0,0.65362054,4404056435781119.5,5.5556495146677025e-05,3.906285489844681e-11,374336369539.6804,10266389.15,4.176834914726472,1.4841329795177147e-16,5.851414681497226e-05,4.5918945859055126e-11,394264851078.14984
8,75290.0,7.1273932,2.7553050138336876e+16,0.0027208552366080564,1.8450421512251076e-09,10518272059610.549,246298008.34,4.176834914726472,2.586789180949175e-16,0.0002647751153007438,1.700561872588852e-10,1023566656497.262
9,21362.0,3.960843,7243838702193043.0,0.0025454106708406392,1.9306875918767296e-09,4655207068396.95,284455080.17,4.176834914726472,5.467878514192856e-16,0.00032490439203077345,2.3611165349414427e-10,594205579343.8462
10,19787.0,1.9050109,6197995004214800.0,0.0004342114643666626,3.3265075483272447e-10,1412716581788.2551,69621179.76,4.176834914726472,3.073592183769981e-16,0.00012854757979967,1.0545933910682534e-10,418232387752.8774
11,7611.0,54.81997,3.3582276391199516e+16,0.12439167909667839,9.595676779167984e-08,76201350496726.81,12267028550.55,4.176834914726472,1.6324078023003222e-15,0.0015445681562197334,1.2258339116496617e-09,946190133398.7692
12,643.0,7.64764,1.779212633342922e+16,0.004072816994418577,2.9337202457023887e-09,9475351153771.988,836941540.76,4.176834914726472,4.298328292347511e-16,0.0004065864425055012,2.9551485794781183e-10,945917609944.6932
13,25929.0,44.82988,7.942242746247805e+16,0.06189850254861399,4.789576520493117e-08,109661889095025.61,5643247410.75,4.176834914726472,5.644486253102654e-16,0.0011512411620222913,8.690199815304665e-10,2039585376595.5735
14,39656.0,13.765952,1.9974785646910924e+16,0.00946315889127823,7.05631833466152e-09,13731311165108.078,1146988276.92,4.176834914726472,6.891664443031902e-16,0.0005866264088301719,4.4919454736058297e-10,851211508742.7167
15,27710.0,1.3718463,4535489412421225.0,2.0017339176264757e-07,1.1465618320269128e-13,661797388.663682,1745857.8,4.176834914726472,3.0246929829512135e-16,1.0489940265456586e-06,6.008473465282559e-13,3468100836.872865
16,110978.0,0.57586527,5559348736413416.0,1.385443802438565e-05,1.1741696591507955e-11,133749431572.05217,6362276.0600000005,4.176834914726472,1.0358502358884512e-16,4.010270488698088e-06,3.3769721695247432e-12,38714771206.84797
17,67468.0,0.760795,5242957676864332.0,9.552956193240962e-05,4.7740439651904475e-11,658334308323.548,17518910.25,4.176834914726472,1.4510798043577007e-16,1.7195873482698468e-05,7.92733677957508e-12,118503981869.6255
18,4401.0,95.13057,5.709446558814187e+16,0.41357847233317346,2.9770138060193576e-07,248217180414483.56,33966299333.43,4.176834914726472,1.666195996758011e-15,0.0016376671612065461,1.2492323974178132e-09,982877863344.4237
19,88643.0,1.1659749,8826596942076836.0,0.0002749138180878262,2.453565584155585e-10,2081136966214.8599,30896073.76,4.176834914726472,1.3209789771205461e-16,4.5997884882011944e-05,3.6326835271216975e-11,348210574722.97986
20,16186.0,39.538765,6.097961267336232e+16,0.3332751145084369,3.2110259138168073e-07,514001572795583.25,7039300446.09,4.176834914726472,6.483931803861996e-16,0.0010279229942987387,7.870952947280494e-10,1585338997067.3064
21,9326.0,46.450134,3.683369457781449e+16,0.3097147204919105,2.670321432632481e-07,245595360841202.62,22492319220.84,4.176834914726472,1.2610772427911057e-15,0.0016662114834692175,1.3251124823202032e-09,1321260448552.2551
