Complexity,Loss,Equation
1,7.405431,"47.381817"
3,6.5204372,"x0 + 44.43182"
5,3.8862867,"(x0 * 0.53620625) + 45.799747"
6,0.9305791,"(x0 + 44.54315) - log(x0)"
8,0.57674795,"(x0 - (log(x0) * 1.322734)) + 44.579082"
9,0.44433367,"((4.204694 / (x0 + 0.4656039)) + 41.520924) + x0"
12,0.42692578,"((x0 * 1.2002097) + 44.493797) - log(x0 * (x0 - -0.19979332))"
14,0.34356883,"log(((7.043481 / x0) + (x0 / 6.8767896)) - 1.9600143) + (x0 + 43.28798)"
16,0.3229995,"(x0 * ((x0 * 0.05174595) + 1.3708497)) + (45.328922 - (x0 + (log(x0) * 1.1221397)))"
