mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,1.3102573872629264e-15,7.564774711775787e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,0.0,0.0,2.2612461743632905e-07,2.2612461743632905e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,1.2776324055271155e-15,1.2776324055271155e-15,5.753238667234789e-07,3.3216339537178887e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,0.0,0.0,8.066162790138126e-07,3.292996908430575e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,0.0,0.0,3.6337815204904515e-07,1.816890787586826e-07,0.0,0.0,2.8784025527867872e-08,1.661846606841787e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,0.0,0.0,6.95696054803941e-07,3.1112471750658606e-07,1.265967740630143e-07,1.265967740630143e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006,0.0,0.0,3.66417936483494e-07,2.5909661329440476e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,6.391116834376397e-07,2.858194376029685e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,4.717820467615734e-08,3.336002784906037e-08,1.3060482572682724e-07,1.3060482572682724e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,8.573997744427343e-08,8.573997744427343e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,1.3060482572682724e-07,1.3060482572682724e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,2.9018198131671897e-07,2.0518965172925778e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
