mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,5.715158262725941e-05,3.2252504558527557e-06,4.9782142164814594e-05,2.3160749444077e-06,0.0,0.0,0.0,0.0,2.0121577960049007e-06,1.7191024246253726e-07,0.0,0.0,0.0,0.0
em4,0.0,0.0,6.799558214495366e-05,3.395537195370193e-06,7.147378310076117e-05,2.6785932803653713e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,0.0,0.0,6.154379399091877e-05,3.2125598541708646e-06,5.949311142165088e-05,2.4681901039281395e-06,9.610067284933058e-15,9.610067284933058e-15,0.0,0.0,3.1231044413414772e-06,1.320932370289419e-07,0.0,0.0,0.0,0.0
002,0.0,0.0,4.731993576912319e-05,2.874481295751034e-06,5.416302590534176e-05,2.3683837097678673e-06,0.0,0.0,0.0,0.0,2.6357129908944286e-06,1.120819230766076e-07,0.0,0.0,0.0,0.0
003,0.0,0.0,3.63905402453252e-05,2.815984498408856e-06,3.8582693699484693e-05,1.9195608611618375e-06,3.9859335692183937e-07,2.693444141529943e-08,0.0,0.0,2.1058325365536628e-06,1.0451071804225425e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,5.0874756078788636e-05,3.224056721780944e-06,3.773645490509596e-05,1.9182517455558286e-06,7.024692741982008e-07,4.1179478163771234e-08,0.0,0.0,1.0956845118882625e-06,9.327085596420002e-08,0.0,0.0,0.0,0.0
006,0.0,0.0,7.090429867303033e-05,3.81735923384474e-06,6.65727309688139e-05,2.547334700230845e-06,1.8233718421482183e-07,1.2893186775088854e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,6.106446574111719e-05,3.765395984230461e-06,5.4242256381596813e-05,2.349493155168204e-06,1.478917004859422e-07,1.045752223350215e-07,1.731698916534584e-07,1.2244960192003623e-07,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,7.366497413074915e-05,3.866408416180647e-06,7.186683494507484e-05,2.672756396497979e-06,1.5408159443062631e-06,3.4453691675933187e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,7.432141303554326e-05,3.944570929704484e-06,1.1222255184034914e-05,1.060403490865583e-06,4.8302032218789634e-05,2.149412306069479e-06,6.033899204113488e-07,2.133305563385885e-07,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,5.470458089298198e-05,3.432471043199448e-06,5.354217755577617e-06,6.799863346704285e-07,4.941601358986676e-05,2.3141167119762476e-06,3.5585513438257624e-07,1.7792756445712852e-07,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,5.585263536072178e-05,3.477233336732805e-06,4.402058165964033e-06,5.780185053388567e-07,4.9315076620720935e-05,2.34302995736625e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.7502665668880697e-07,1.2376253441281598e-07
040,0.0,0.0,4.7648592687052745e-05,3.1836554127747045e-06,5.541453823735841e-06,7.836799381861203e-07,2.813160384980605e-05,1.827344220574496e-06,1.9349494494906398e-07,1.36821583236977e-07,0.0,0.0,0.0,0.0,1.0031456505946387e-06,2.895832347896652e-07
