mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,1.217350929217243e-15,1.217350929217243e-15,6.166394702872475e-05,3.3150742579006077e-06,3.810382813934559e-05,1.7109124444675878e-06,1.4172865102486592e-06,3.0216646979667124e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.5654456159198853e-06,3.070091428070281e-07
em4,1.349498927035686e-16,1.349498927035686e-16,5.6545782551380326e-05,3.1127429243279243e-06,2.9061505658071074e-05,1.4622430298429332e-06,3.113760801585192e-06,4.277079399359236e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.056246077445276e-06,4.411311208982753e-07
001,0.0,0.0,6.26979173803775e-05,2.962198220222157e-06,2.8785640092414703e-05,1.416448830701853e-06,2.7171337190340857e-06,3.921844758644694e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0276087558273064e-06,3.3793481090888164e-07
002,0.0,0.0,5.1599578762158206e-05,2.853463084820364e-06,2.408783644899514e-05,1.2912435149379106e-06,4.102201837879614e-06,5.049461188290849e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.5415933314514207e-06,3.7072946499779375e-07
003,0.0,0.0,4.796378505633405e-05,2.6854563318597775e-06,2.4973660987127167e-05,1.3198990618756459e-06,3.0973232075466526e-06,4.295214551753057e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.4977149834053667e-06,3.7654468492122e-07
004,0.0,0.0,4.94243512197261e-05,2.7248527586008436e-06,1.7955802914406772e-05,1.1495024761769035e-06,5.380166192991062e-06,5.735276408214274e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.510180828059867e-06,6.235622415224857e-07
006,0.0,0.0,2.893899039950449e-05,3.364089268438405e-06,9.893826138671389e-06,8.361809185013033e-07,6.627724548272431e-06,6.562425420073066e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.409630368589963e-06,7.264813896189675e-07
008,0.0,0.0,5.1098712716888156e-05,2.9163575670705473e-06,1.1576924552657471e-05,9.421167270066351e-07,8.617562767727207e-06,7.500625416236157e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0743144813183621e-05,8.466784012146559e-07
010,0.0,0.0,4.410525464745654e-05,2.5635658043669507e-06,5.607396054012723e-06,6.23044012091746e-07,2.3481802086730596e-06,3.9691489186767046e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1924942240809917e-05,9.014408965212935e-07
014,0.0,0.0,4.985656673344716e-05,2.7403646982407773e-06,4.580498222688742e-06,5.595969463682281e-07,2.4194808113419043e-06,4.2770781660669214e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.731094176941818e-06,7.580961666534201e-07
020,0.0,0.0,4.933967199905721e-05,2.7495923283736707e-06,4.886225358134386e-06,5.604884796794536e-07,1.1341827382926301e-06,3.0312307983238185e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.294057038399241e-06,7.94044938431307e-07
030,0.0,0.0,5.085157875119561e-05,2.7537674339571965e-06,3.663590881310688e-06,4.317583459631602e-07,3.2484471479430057e-06,6.138988481049779e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.671234827078714e-06,6.421409132392559e-07
040,0.0,0.0,5.3360702373676605e-05,3.0963019044773992e-06,4.318621891760785e-06,4.953798951427467e-07,2.5518883075666592e-06,4.738737574579927e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3118474718877867e-06,3.38717554134681e-07
