mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.0,0.0,3.849333579452924e-07,9.623334207402909e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.25446396533164e-06,5.596940468961329e-07,0.0,0.0
em4,0.0,0.0,0.0,0.0,1.5048683375196665e-07,6.143599222998151e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.048920064037097e-06,6.335511261696431e-07,0.0,0.0
001,0.0,0.0,0.0,0.0,5.4201397706257416e-08,2.2127627384139776e-08,3.6357941842170635e-07,9.089485633056391e-08,0.0,0.0,0.0,0.0,1.278091377073615e-06,2.333464903806343e-07,0.0,0.0
002,0.0,0.0,0.0,0.0,0.0,0.0,1.1818362879185184e-06,1.5257441034806368e-07,0.0,0.0,0.0,0.0,1.7845027464186152e-06,2.821546792624693e-07,0.0,0.0
003,0.0,0.0,0.0,0.0,0.0,0.0,1.3859197569626542e-06,1.7323996315106682e-07,1.9863351872809076e-07,5.308703835325292e-08,0.0,0.0,4.587918345800325e-07,1.622074132600955e-07,0.0,0.0
004,0.0,0.0,0.0,0.0,1.7112189130254767e-07,8.556094565127383e-08,5.64968516243893e-07,9.987326623699246e-08,8.840901798283145e-07,1.3035198666813877e-07,0.0,0.0,1.1648377853377129e-06,2.2844349485219026e-07,0.0,0.0
006,0.0,0.0,0.0,0.0,0.0,0.0,2.9130610146567666e-08,1.1892521357200033e-08,9.637567280355516e-07,1.1357982555411412e-07,0.0,0.0,1.0568484328852577e-07,7.473046799525242e-08,0.0,0.0
008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4994271336498387e-06,1.4846541272185266e-07,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79877774020812e-06,3.2121208148168597e-07,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.660342698528803e-07,4.1508567031935745e-08,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
