,id,sfr,sfrd,sn,snr,snrd,mass,z,halo_volume
0,146633.0,1.0818537,2692153639124040.0,1815.47731615766,3.7948479679231576e-11,94433.4133789698,5427562.3,0.524565820433923,4.018543682937829e-16
1,263184.0,1.8754878,1240851382125036.8,1607.5005657895288,4.4902855998237054e-11,29708.4155528892,6463510.460000001,0.524565820433923,1.5114524003576544e-15
2,248057.0,3.633767,4207247324573146.5,6855.151181044349,1.6882324782387617e-10,195466.8964005541,64002586.839999996,0.524565820433923,8.636922718510897e-16
3,103463.0,6.659909,2679221820783276.5,34949.61555546788,8.894064158823042e-10,357800.24576559756,109504988.63,0.524565820433923,2.48576245099891e-15
4,332088.0,5.2940235,5111063690295909.0,27199.84135619729,7.18500311902862e-10,693669.1640362012,140453464.9,0.524565820433923,1.0357968166296706e-15
5,348830.0,9.982719,5089971302963784.0,82641.84206475546,1.840037262870011e-09,938194.9811862265,593919131.29,0.524565820433923,1.9612525112248217e-15
6,341896.0,0.73962396,4700985951618896.0,9.879453592645056,3.790818085434027e-14,240.94112046840942,2254809.35,0.524565820433923,1.5733379499789674e-16
7,226053.0,5.309916,2883776499556729.5,22028.451445254854,4.804427950311665e-10,260924.96410343,89400160.17,0.524565820433923,1.8413063567222346e-15
8,317123.0,0.85720664,598349244011578.2,4912.695631319858,1.5691555167656127e-10,109530.53480702176,10221744.1,0.524565820433923,1.4326192413195609e-15
9,230036.0,5.4240723,2985843296446468.5,26495.556906717997,7.204660971886795e-10,396602.17409118405,152644806.84,0.524565820433923,1.8165964390881906e-15
10,126753.0,5.6229696,3948992645936331.5,16963.189553902124,4.3140269745711456e-10,302972.6640697544,84995026.98,0.524565820433923,1.4238997395414896e-15
11,48224.0,0.45950085,667696789623264.4,15629.985826847156,4.1018148840521185e-10,596031.2434047775,50669569.2,0.524565820433923,6.881878977720785e-16
12,213213.0,5.670811,2759975459966298.0,29523.958738171652,7.077838573370161e-10,344477.3732029602,136689783.94,0.524565820433923,2.0546599352985718e-15
13,280176.0,21.1454,1.1459077691348172e+16,382803.42124932207,9.320750224611066e-09,5051084.442264943,4305554731.28,0.524565820433923,1.845296852814358e-15
