SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-3.0415011394700727e-05,1.548929842391031e-06,0,0,0,0,0,6.875881377076346e-07
II-other,0.0,0.0,0.0,-5.498405569292381e-06,1.8391329065628603e-07,0,0,0,0,0,2.7620064140109206e-07
Ib,0.0,0.0,0.0,-1.298939433637526e-06,3.858445526446368e-08,0,0,0,0,0,1.362223777726784e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,2.987251306952679e-06,5.284169417211183e-08,0,0,0,0,0,1.0345781492488274e-07
