SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
II-other,0.0,0.0,0.0,-0.00038535129473500884,9.314293553554668e-06,0,0,0,0,0,2.5453548412670035e-05
Ib,0.0,0.0,0.0,-0.0006732927616465499,1.8642855956857245e-05,0,0,0,0,0,2.8314873585893623e-05
Ic,0.0,0.0,0.0,0.002030245584446626,1.0056298518731776e-06,0,0,0,0,0,1.5301488724553074e-05
Long-GRB,0.0,0.0,0.0,-3.1673560054540625e-07,9.403912484776271e-09,0,0,0,0,0,4.497780146940827e-08
Pair-Instab,0.0,0.0,0.0,-7.06155411995522e-05,1.7238391556449884e-06,0,0,0,0,0,3.305356351178537e-06
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
