SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-5.520912676063671e-05,5.115936708591065e-05,0,0,0,0,0,8.68244989918367e-06
II-other,0.0,0.0,0.0,-0.0007127634996399996,2.3533471098067467e-05,0,0,0,0,0,8.177092677677618e-06
Ib,0.0,0.0,0.0,-3.583067799336114e-05,3.978762595135791e-06,0,0,0,0,0,2.1673975600459937e-06
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,1.87114387392964e-05,5.438500286516612e-06,0,0,0,0,0,3.879780807943784e-06
