SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0005398004530784161,3.446480607145832e-05,0,0,0,0,0,8.417816235281746e-06
II-other,0.0,0.0,0.0,-0.001170449103701412,6.973085744156804e-05,0,0,0,0,0,1.74352751460286e-05
Ib,0.0,0.0,0.0,0.002052890598033597,3.4784013089755534e-06,0,0,0,0,0,1.8337479539343802e-05
Ic,0.0,0.0,0.0,4.054171128168954e-05,5.535216797597809e-07,0,0,0,0,0,1.3448017135807529e-06
Long-GRB,0.0,0.0,0.0,-0.00019166231382309769,4.945611619461234e-06,0,0,0,0,0,3.1657844007979376e-06
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
