SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.00023277043405152645,7.85305286102417e-06,0,0,0,0,0,5.677245565896927e-06
II-other,0.0,0.0,0.0,-1.709509274768962e-05,5.235535481569555e-07,0,0,0,0,0,2.0018263111110137e-07
Ib,0.0,0.0,0.0,3.370885289971271e-06,8.895997299209811e-08,0,0,0,0,0,2.542920576123306e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,3.55072893662466e-07,2.2327560291616127e-07,0,0,0,0,0,3.1959489450717345e-07
