mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.0001557158702104361,8.901683766835388e-06,0.00011047017030091403,5.314998703424826e-06,0.0,0.0,0.0,0.0,1.2978260321889445e-06,2.9020271312155795e-07,0.0,0.0,0.0,0.0
em4,0.0,0.0,0.0001475998286870189,8.637626568106683e-06,0.00011250789781510793,5.280257438584253e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,0.0,0.0,3.518386174382194e-05,4.58054880964843e-06,5.21319040456186e-05,3.3863311874326465e-06,0.0,0.0,0.0,0.0,2.651942538915716e-06,2.2333385746534105e-07,0.0,0.0,0.0,0.0
002,0.0,0.0,3.639379007818109e-05,4.73806814208379e-06,6.24857973980755e-05,3.6380639721937835e-06,0.0,0.0,0.0,0.0,3.375931872684571e-06,3.069029054142981e-07,0.0,0.0,0.0,0.0
003,0.0,0.0,3.6940764540645354e-05,5.074204278567765e-06,8.006195110022113e-05,4.117942298278313e-06,1.181814023774454e-06,2.2744022180339925e-07,0.0,0.0,1.5315609852928848e-06,1.509091858767563e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,7.102394689645076e-05,5.857956389031625e-06,7.549849514750769e-05,4.018379658929059e-06,2.9774665225158856e-06,2.0306153975794657e-07,0.0,0.0,5.245899716751534e-08,3.709411224562042e-08,0.0,0.0,0.0,0.0
006,0.0,0.0,7.33852752496613e-05,6.269727163228172e-06,7.015891841740512e-05,3.862121718220552e-06,1.6557707368412823e-06,5.236006652712015e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,7.06496254265993e-05,6.449398601957503e-06,6.434516438271077e-05,3.727415376208779e-06,1.0420401794963902e-06,4.254111142337024e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,8.141172929247825e-05,6.41614286043161e-06,5.104814746121025e-05,3.3733567484240204e-06,7.363277559606622e-06,1.2272128976435343e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.727934440641833e-07,1.928940882687529e-07
014,0.0,0.0,8.170520267620066e-05,6.399645298731355e-06,4.3201122482266024e-05,3.159179035530503e-06,3.545645744388349e-05,2.613884691247879e-06,3.985193415569935e-07,2.817957370693231e-07,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,8.170191671600313e-05,6.360485470756691e-06,3.089342499562379e-05,2.7413482383735e-06,2.5020167499269186e-05,2.3032932575050417e-06,3.779506424019609e-07,2.672514865006327e-07,0.0,0.0,0.0,0.0,1.0431394667492536e-06,4.2585989864561103e-07
030,0.0,0.0,0.0001249067855838215,9.233375061190963e-06,1.2898539626334419e-05,1.7236398448627173e-06,8.310679826723695e-05,4.6170442516545995e-06,7.113684015291335e-07,3.5568418990547814e-07,0.0,0.0,0.0,0.0,4.9512698400977495e-06,1.0106737239159264e-06
040,0.0,0.0,0.00012206212137072972,9.966330527200062e-06,1.3844601447559942e-05,1.7582662857008827e-06,8.676275150192054e-05,4.7474467025074505e-06,3.334177374089954e-07,2.357619540104569e-07,0.0,0.0,0.0,0.0,2.1338332712917406e-05,2.2492577812970878e-06
