mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,1.4551628967890406e-07,1.0289555831431157e-07,9.338363743902342e-07,4.6691818032722483e-07,8.100182356274932e-07,3.0615813679028227e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5999950688533669e-06,5.6568369043168e-07
em4,1.0708208120211192e-07,1.0708208120211192e-07,3.0082533521495266e-06,6.413617230937272e-07,9.164873231071334e-07,3.463996654512329e-07,1.3697041339491728e-07,1.3697041339491728e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,0.0,0.0,7.570190545549647e-05,4.641581049232622e-06,6.328635992645312e-06,9.434173587899544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,0.0,0.0,6.465630114004264e-05,4.618306998629443e-06,4.4027930206830695e-06,8.17578136696879e-07,3.407789137576794e-07,2.4096708026945215e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.185486728897096e-07,1.5453725240905054e-07
003,0.0,0.0,5.7120230969963406e-05,4.154885392734924e-06,3.1512232265522606e-06,5.851675092654734e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142624144707039e-06,5.713120723535195e-07
004,1.1689414957225394e-07,8.265664906746385e-08,5.7539577602649574e-05,4.362064153256191e-06,2.103395499662512e-06,5.258488714816819e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.031776913278027e-07,4.0391335247369116e-07
006,1.6149020350114157e-15,1.6149020350114157e-15,2.914395363128814e-05,3.434648021895939e-06,7.866000279660572e-07,3.933000071151363e-07,1.1431108035516343e-07,1.1431108035516343e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3039103443368871e-07,1.3039103443368871e-07
008,1.6149020350114157e-15,1.6149020350114157e-15,2.986315999414306e-05,3.921225001215617e-06,8.855987716912074e-07,3.6154415079473873e-07,2.3242252948866895e-07,2.3242252948866895e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.656769255578171e-07,1.8786196195901958e-07
010,1.7679038396187827e-15,1.7679038396187827e-15,1.4454545816670682e-05,1.8818215683134132e-06,6.276935461317696e-07,3.6239905228581313e-07,4.2628118469492964e-07,3.0142631699388506e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1431108035516343e-07,1.1431108035516343e-07
014,5.781015264027876e-07,1.9270051566882144e-07,2.8238734527668954e-05,2.9602236405488048e-06,1.8896324221654905e-06,5.975542268168116e-07,5.247436696576795e-07,3.029609200448226e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,4.333467486161884e-06,8.498628619276195e-07,1.527191977093107e-06,5.772243179976963e-07,1.3528589112412838e-07,1.3528589112412838e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.0327907515314713e-07,2.85161369369805e-07
030,2.5681239280937177e-15,1.815937809312697e-15,2.8555397929797507e-06,5.954211762391807e-07,2.204979386708211e-07,1.5591559717559305e-07,1.1083291874157138e-06,6.398941850105779e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6371139660786558e-07,1.6371139660786558e-07
040,3.0382872630542835e-07,2.1483936549466542e-07,2.7394596397323498e-06,6.28475126005219e-07,2.204979386708211e-07,1.5591559717559305e-07,5.3115277983433e-07,5.3115277983433e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.962775062518423e-07,4.5973102724163195e-07
