Complexity,Loss,Equation
1,7.405431,"47.38183"
3,6.5204334,"x0 - -44.431946"
5,3.8862867,"(x0 * 0.53622854) - -45.79986"
6,0.9318704,"x0 + (44.579086 - log(x0))"
8,0.5767475,"(x0 + 44.579086) - (log(x0) * 1.3227465)"
10,0.36548617,"(log(x0) * (-1.0788718 - (x0 * -0.37721267))) + 45.637497"
17,0.35745862,"46.005497 - (log(x0) + ((((x0 - x0) - x0) * 0.47859702) * log(x0 / 1.84855)))"
23,0.35585058,"46.005497 - ((((((x0 - x0) - x0) * 0.47859702) - 0.020954045) * log(x0 / 1.84855)) + ((x0 + log(x0)) - x0))"
