SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.8426569503311984e-05,1.291042378455097e-06,0,0,0,0,0,5.568339942721235e-07
II-other,0.0,0.0,0.0,8.681875155042711e-07,3.530953305998078e-08,0,0,0,0,0,1.5754148104510532e-07
Ib,0.0,0.0,0.0,-1.578576437894635e-08,3.78568342501023e-09,0,0,0,0,0,
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,-3.9900080059561054e-07,1.657702028393825e-08,0,0,0,0,0,
