SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.002467019738515618,9.324949977875723e-05,0,0,0,0,0,1.8917486491380325e-05
II-other,0.0,0.0,0.0,-0.0005227678582286455,1.568159709905741e-05,0,0,0,0,0,5.035018265439972e-06
Ib,0.0,0.0,0.0,-8.082831207640738e-06,1.3721978537851406e-06,0,0,0,0,0,1.0267792477769662e-06
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,-2.5138592821752034e-05,1.0952525786418306e-06,0,0,0,0,0,1.1422350932461605e-06
