SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,0.001001608419363861,7.541142920566148e-05,0,0,0,0,0,4.0148778523591374e-05
II-other,0.0,0.0,0.0,-0.0021199823096096746,8.248745318467118e-05,0,0,0,0,0,1.7429667217619132e-05
Ib,0.0,0.0,0.0,0.00240464169745691,-6.733732392402234e-06,0,0,0,0,0,1.1511006560215118e-05
Ic,0.0,0.0,0.0,1.531528687405584e-05,-2.2610626713751426e-08,0,0,0,0,0,3.1049311179460926e-07
Long-GRB,0.0,0.0,0.0,-4.327325620387392e-05,1.1450915261974354e-06,0,0,0,0,0,1.7232464296886008e-06
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.00039402011399488517,-2.06250634461577e-06,0,0,0,0,0,7.309231248090984e-06
