SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0014161722638957727,8.71078552045421e-05,0,0,0,0,0,2.031463155738775e-05
II-other,0.0,0.0,0.0,-0.002899247879146271,0.00017206081529796158,0,0,0,0,0,4.1638459576187236e-05
Ib,0.0,0.0,0.0,0.004850259790817563,9.309847408352565e-06,0,0,0,0,0,4.32741257077058e-05
Ic,0.0,0.0,0.0,9.608039123850023e-05,1.43614317653879e-06,0,0,0,0,0,3.3956512022444835e-06
Long-GRB,0.0,0.0,0.0,-0.000609203986320763,1.5742992168898122e-05,0,0,0,0,0,9.965490417615567e-06
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
