SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.5467696628522462e-06,7.447683463747887e-08,0,0,0,0,0,2.421986869177405e-07
II-other,0.0,0.0,0.0,5.2991013548540147e-08,2.220762992424015e-08,0,0,0,0,0,inf
Ib,0.0,0.0,0.0,-8.234262877001161e-07,2.5274724472693785e-08,0,0,0,0,0,inf
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
