mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,2.6677512437568913e-07,1.008315197202837e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,1.687044439398104e-07,6.376428708935694e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,2.7860332451517195e-08,1.6085170720553706e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,3.067324759458095e-08,2.1689260888541244e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,3.002633459970609e-08,2.1231824487198956e-08,1.1691177083807513e-07,1.1691177083807513e-07,0.0,0.0,8.335204644355202e-08,8.335204644355202e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,1.895014890854838e-07,7.162483368215631e-08,3.033581218880016e-07,1.75143900335433e-07,0.0,0.0,8.335204644355202e-08,8.335204644355202e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006,1.3279876053462173e-07,4.695145343291496e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,1.7400409318247133e-07,7.781699381778897e-08,7.326572709174769e-08,5.1806694360535045e-08,1.1650442677375873e-07,1.1650442677375873e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,1.0521571498168895e-07,5.260785857675362e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,1.1318061527090567e-07,1.1318061527090567e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,2.3010418994131918e-07,2.3010418994131918e-07,9.195107206162543e-08,6.501922667284738e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
