mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.0,0.0,0.0002160738016698496,6.772175958454586e-06,0.0,0.0,1.0549870551553245e-07,7.459885023002474e-08,0.0,0.0,1.2499915370050576e-06,3.9528202454431805e-07,0.0,0.0
em4,0.0,0.0,0.0,0.0,0.00020196137935388434,6.538741087323413e-06,7.979140431835883e-07,5.642104134567607e-07,0.0,0.0,0.0,0.0,2.474815161115287e-06,5.051695020874481e-07,0.0,0.0
001,0.0,0.0,7.513707276161948e-07,3.756853638080974e-07,0.00014645275335784972,5.5997609680142336e-06,4.9193014518798464e-05,3.13007672208341e-06,7.3837280826118925e-06,1.1674698801737881e-06,2.4892656025244218e-14,4.622450393515659e-15,1.6714097172597748e-06,4.467030294256429e-07,0.0,0.0
002,0.0,0.0,0.0,0.0,1.064208628336284e-05,1.3738873882871063e-06,0.0001054033539583686,4.667338989480307e-06,4.073026775174416e-05,2.8378121171583274e-06,2.4097662417390556e-14,5.024709985953061e-15,5.192253665619722e-07,2.119728683457321e-07,0.0,0.0
003,0.0,0.0,0.0,0.0,1.4208874334593621e-06,5.800748770960879e-07,6.754408567272102e-05,4.008004306058906e-06,0.00012430158521963786,4.9880506865366544e-06,1.5650801045601665e-06,2.4746088926211934e-07,2.2298375268244283e-07,7.883666202063665e-08,0.0,0.0
004,0.0,0.0,3.404163902360441e-07,2.407107391868232e-07,2.6958824128080216e-07,1.3479412064040108e-07,1.4844822415888441e-05,1.6393363270384253e-06,0.00019565402623582858,6.562025262720208e-06,2.4729925966482187e-14,4.4416258528984536e-15,2.2298375268244283e-07,9.103272811581078e-08,0.0,0.0
006,0.0,0.0,0.0,0.0,1.2253121375674795e-06,4.3321323318517196e-07,0.0,0.0,0.00016399150761587907,5.952514053741922e-06,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,0.0,0.0,8.412207393990783e-07,3.4342690884075474e-07,0.0,0.0,0.0001901781474041464,6.469992179213034e-06,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.0,0.0,8.412207393990783e-07,3.4342690884075474e-07,0.0,0.0,0.00016267850796582801,6.157472334714443e-06,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023565303571166168,7.184009347935763e-06,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001558554618427777,6.2143644508495924e-06,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,5.163020140839475e-07,3.6508067057397613e-07,0.0,0.0,0.00010079432854162732,4.669207488145004e-06,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001312774441864123,5.368333704326359e-06,0.0,0.0,0.0,0.0,0.0,0.0
