mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.00012344097587706465,5.520448147839634e-06,0.00014608332914544325,4.666460714263586e-06,8.844125468728164e-15,8.844125468728164e-15,0.0,0.0,1.6560646041135868e-05,7.780870314697566e-07,0.0,0.0,0.0,0.0
em4,0.0,0.0,7.47924550513183e-05,3.9255855530871865e-06,0.00011004541508645526,3.935216208718017e-06,0.0,0.0,0.0,0.0,3.0338708977895517e-06,3.550877701447266e-07,0.0,0.0,0.0,0.0
001,0.0,0.0,6.990244396086744e-05,3.853846307416833e-06,9.056254263903164e-05,3.52514214157914e-06,3.072473101698264e-13,1.536236550849132e-13,0.0,0.0,1.9398511359967397e-05,5.963834184335548e-07,0.0,0.0,0.0,0.0
002,0.0,0.0,6.975105345514701e-05,3.905309510319764e-06,9.672328120385433e-05,3.650585053982477e-06,1.9402450156650038e-13,8.677039668842304e-14,0.0,0.0,1.3448995285009442e-05,3.8238869448664843e-07,0.0,0.0,0.0,0.0
003,0.0,0.0,7.20633264055305e-05,3.99735440082996e-06,9.388412578540149e-05,3.6109279148231346e-06,8.327064004499514e-14,3.7239761641359194e-14,1.7758583740476566e-07,1.2557214954416252e-07,8.776031064277114e-06,2.460677123311907e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,7.869605280458984e-05,4.338653904272405e-06,6.684348627048996e-05,2.989331654046775e-06,4.7229425010722147e-07,2.1739105576823916e-08,1.7758583740476566e-07,1.2557214954416252e-07,3.340422869046627e-06,1.515246512979132e-07,0.0,0.0,0.0,0.0
006,0.0,0.0,4.8557797357980616e-05,4.528037637314032e-06,8.296352198573456e-05,3.3618516371667102e-06,4.6338168567968765e-06,7.32670809121018e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,8.363744414329881e-05,4.789066302446439e-06,8.334174009242731e-05,3.422435135319334e-06,7.481248119752086e-06,9.501194753411295e-07,3.113661046632902e-07,1.5568305061059437e-07,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,8.793738266736703e-05,4.908186074496713e-06,9.575545177237246e-05,3.7076661106525467e-06,1.7302022028072405e-05,1.4836361464710544e-06,8.76579631984282e-07,2.771988075183757e-07,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,8.933950892227117e-05,5.065978200483133e-06,1.3128039289522726e-05,1.3128039289522726e-06,9.183838163404817e-05,3.630230875512271e-06,2.323351835775963e-06,4.953402551698643e-07,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0001060903200534765,5.866807884615252e-06,1.3401969639288422e-05,1.3823074953135789e-06,0.00010762538715035995,4.1829793590944795e-06,2.957078371830943e-06,6.0361103978312e-07,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,8.314410495380356e-05,5.555298736542245e-06,1.0765181904735023e-05,1.2866854008774606e-06,9.25261823446356e-05,3.941747940418601e-06,1.1210558164285995e-06,3.963530935198309e-07,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,9.071168545250898e-05,6.351088495739711e-06,4.990521829463149e-05,3.5555999204186147e-06,0.00012608564223761377,4.835163957618094e-06,1.283923630783677e-06,4.539355611072827e-07,0.0,0.0,0.0,0.0,0.0,0.0
