mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,5.3247973809892045e-05,3.6399567171478707e-06,0.00013534897004105432,4.7853090340542865e-06,2.6544155573867396e-15,1.8769552090126965e-15,0.0,0.0,2.6843721572442995e-05,1.1263375936992736e-06,0.0,0.0,0.0,0.0
em4,0.0,0.0,5.885719413755753e-05,3.7374357119535465e-06,0.00014448886383058697,4.9042715767118186e-06,2.568707545340206e-14,2.568707545340206e-14,0.0,0.0,2.0102355162151125e-05,1.0271824385310125e-06,0.0,0.0,0.0,0.0
001,0.0,0.0,7.908392994549819e-07,3.228587903768483e-07,0.0001625060956865261,5.871584022004753e-06,1.1929798748921543e-06,5.335168299320507e-07,0.0,0.0,2.2369653232561862e-05,1.1645175535859876e-06,0.0,0.0,0.0,0.0
002,0.0,0.0,2.0164343363837e-06,5.389147318538934e-07,0.0001611373286777263,5.868275344185688e-06,8.029431139268059e-06,1.28573801654448e-06,1.3116326074699744e-14,1.3116326074699744e-14,1.7371679081709614e-05,8.310001017425249e-07,0.0,0.0,0.0,0.0
003,0.0,0.0,5.659638249406661e-07,2.829819179256963e-07,0.00015498717580480928,5.768025406717789e-06,1.307836983926045e-05,1.541300782271815e-06,2.6004565047978556e-14,1.8388005074578907e-14,1.3937585734443282e-05,5.937611374650618e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,7.334963395876345e-07,2.994485991581829e-07,0.00016736950839266721,5.910022511556506e-06,8.7600248437243e-06,1.320623373449347e-06,2.1072036162512e-06,6.08297334755001e-07,1.2993474567232853e-05,5.565792362873308e-07,0.0,0.0,0.0,0.0
006,0.0,0.0,5.659638249406661e-07,2.829819179256963e-07,0.0001485240651075784,5.5236693209736625e-06,4.5248448972032266e-05,2.763989037993059e-06,4.391876582225826e-06,9.82053436919771e-07,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,7.334963395876345e-07,2.994485991581829e-07,9.806732300142085e-05,4.873004707705728e-06,8.988228689919062e-05,3.919053919992188e-06,5.160768464290692e-06,1.0534374107536665e-06,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,1.1666438359714107e-06,4.1247091132116076e-07,9.078400934831049e-05,4.859556418957715e-06,0.00012069323483129425,4.479345967409114e-06,6.634941547146476e-06,1.2113689770402855e-06,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,1.1813045246510136e-06,3.41013240984944e-07,8.582112354843013e-05,4.996699068796768e-06,0.00011889570900219497,4.455805038409849e-06,1.2654314087630044e-05,1.581789288230572e-06,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,1.209167519749097e-06,3.823723410900416e-07,0.00010795757473097558,5.552738224121053e-06,0.00013882243801820835,4.581822893268273e-06,8.360270007749343e-06,1.18232069516603e-06,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,1.0531510041823542e-06,3.3303557415107045e-07,0.00013485745272177622,6.36431625068158e-06,0.00016698532534559042,5.0165882321813515e-06,7.74386087514392e-06,1.0738803480630869e-06,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,7.556996680684222e-07,2.671801854659849e-07,0.00012902162151398876,6.116211784839381e-06,0.00015022372171973782,4.437579651713244e-06,7.86074694288262e-06,9.137932586439549e-07,0.0,0.0,0.0,0.0,0.0,0.0
