mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.0,0.0,6.748549219514117e-05,2.6675982137810184e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.9595975354700127e-06,3.8208239423230095e-07,0.0,0.0
em4,0.0,0.0,0.0,0.0,6.746198563556543e-05,2.8507890504159793e-06,2.0885456224102995e-07,5.221364056025749e-08,0.0,0.0,0.0,0.0,3.6033638744576508e-06,2.4865574174850074e-07,0.0,0.0
001,0.0,0.0,0.0,0.0,2.7174258439918945e-06,7.262625508947368e-07,6.538137967773375e-05,2.478274760492837e-06,0.0,0.0,0.0,0.0,3.556912040534221e-07,1.026792133647823e-07,0.0,0.0
002,0.0,0.0,0.0,0.0,0.0,0.0,8.255293926204559e-05,2.623704640092634e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,0.0,0.0,0.0,0.0,0.0,0.0,7.27714835312597e-05,2.3635079641591427e-06,8.18629037534922e-06,1.181589296389364e-06,1.1223852155607286e-14,3.741284097546604e-15,0.0,0.0,0.0,0.0
004,0.0,0.0,0.0,0.0,0.0,0.0,1.3630631291719981e-05,8.586490305805211e-07,6.507078997538553e-05,3.560515173782937e-06,0.0,0.0,0.0,0.0,0.0,0.0
006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.635643187856178e-05,3.5621999886948164e-06,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1860746176364284e-06,3.3584175483853284e-07,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.297526802705708e-06,3.556658530360413e-07,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0482338048965148e-05,5.143135201429249e-07,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.836556167063205e-05,2.5013576154970084e-06,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2489696010469288e-05,6.726089725472462e-07,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010707010549791625,2.3893861456690014e-06,0.0,0.0,0.0,0.0,0.0,0.0
