mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,3.132569989845819e-06,9.90605545618095e-07,0.0002523892268846445,9.228263717501557e-06,0.0,0.0,0.0,0.0,5.670952346776434e-07,4.0506803163763894e-08,0.0,0.0,0.0,0.0
em4,0.0,0.0,0.0,0.0,0.00025401475429595333,9.226231507767073e-06,3.8787482989085885e-14,2.7426891443669018e-14,0.0,0.0,1.14789535115712e-05,6.243727398191203e-07,0.0,0.0,0.0,0.0
001,0.0,0.0,0.0,0.0,0.00025122406125337,9.100887640916301e-06,5.621216709173205e-06,1.1984473752799097e-06,0.0,0.0,2.348065674919929e-05,1.1168609193156418e-06,0.0,0.0,0.0,0.0
002,0.0,0.0,0.0,0.0,0.00024255355841023372,8.97730950952594e-06,1.5060917873384198e-05,2.0125997690327365e-06,2.707991309367361e-16,2.707991309367361e-16,1.83913106035814e-05,1.109037770324587e-06,0.0,0.0,0.0,0.0
003,0.0,0.0,8.162916052705589e-07,4.0814580263527945e-07,0.0002150498694928507,8.540720943401345e-06,3.561000391126544e-05,3.2507337485890768e-06,2.5484960171367684e-06,7.684004091891045e-07,1.6331048270647208e-05,9.58992219019876e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,1.7558259140050432e-06,6.207782422381642e-07,0.00015217288136640865,7.608643381531066e-06,5.1355687182553074e-05,4.111745712116441e-06,2.2972093344289915e-05,2.3950062858396737e-06,1.5685477941870833e-05,8.266973569941428e-07,0.0,0.0,0.0,0.0
006,0.0,0.0,1.5353168725947348e-06,6.267904512927265e-07,9.76104125509383e-05,6.236100464922062e-06,8.19505710825277e-05,5.162400617286282e-06,3.744243898134028e-05,3.12020311108715e-06,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,1.4936484689232962e-06,6.097793998216408e-07,5.27474843764004e-05,5.2485711862328946e-06,0.00010943302447270889,6.371436911013732e-06,7.605940178585839e-05,4.52927127184119e-06,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,8.978659050630455e-07,4.4893295939941645e-07,6.627016576691537e-07,3.3135082883457685e-07,1.697421414985263e-05,2.2288235195139178e-06,0.00017295963979271323,7.321965137884984e-06,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,8.978659050630455e-07,4.4893295939941645e-07,1.2876644044969593e-06,5.256867533097239e-07,2.475267307006179e-05,8.25089102335393e-06,0.00022557664723854014,8.400913979288494e-06,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,5.280363421461e-07,3.733780936856242e-07,1.109665564484199e-06,4.5301905394078025e-07,1.1395306687508434e-05,2.0144246370575746e-06,0.00021264082530104552,9.13370587077852e-06,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,1.3104853849505906e-05,2.125888010065585e-06,7.2982338181265005e-06,1.631934812700521e-06,0.00010497490986748055,6.185706127637744e-06,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,5.014124578783496e-05,4.484769449960698e-06,1.1337591656333349e-05,1.9443809812915143e-06,0.00023325065305083856,9.744185383680031e-06,0.0,0.0,0.0,0.0,0.0,0.0
