mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,1.1290847132531365e-07,7.983834767303448e-08,7.245789776016057e-07,3.6228947506501835e-07,6.285064298580791e-07,2.375531128446892e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2414624544693084e-06,4.3892327795156596e-07
em4,8.308674395151597e-08,8.308674395151597e-08,2.3341530391659414e-06,4.97643104210375e-07,7.111175654036247e-07,2.6877718140053906e-07,1.0627759004012772e-07,1.0627759004012772e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,0.0,0.0,5.873292401611262e-05,3.6011464023095894e-06,4.910492133928295e-06,7.320129902061109e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,0.0,0.0,5.017424529418891e-05,3.583874752172108e-06,3.416198940311698e-06,6.343722416827764e-07,2.644159393339848e-07,1.869703172444258e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6957548459160904e-07,1.1990797985894447e-07
003,0.0,0.0,4.4317271073234534e-05,3.223606964811942e-06,2.4450855698166577e-06,4.5404101285477125e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.865807429246287e-07,4.432903783302066e-07
004,9.070008409047267e-08,6.413464420334785e-08,4.464327824276461e-05,3.3843981954475765e-06,1.632059060027301e-06,4.0801476157287916e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.007903158323872e-07,3.1340295956707006e-07
006,1.9318043711112277e-15,1.9318043711112277e-15,2.2613270773245e-05,2.664999668967594e-06,6.103358344365458e-07,3.051679172182729e-07,8.869584083192702e-08,8.869584083192702e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0117254150748038e-07,1.0117254150748038e-07
008,1.9318043711112277e-15,1.9318043711112277e-15,2.3173592569709796e-05,3.0428417057976275e-06,6.871505444727616e-07,2.805280214124397e-07,1.8034046614307687e-07,1.8034046614307687e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.0614308923836997e-07,1.4576518209392146e-07
010,1.1177511114310022e-15,1.1177511114310022e-15,1.1215517343213574e-05,1.4601360749226607e-06,4.870376775315807e-07,2.811913430492947e-07,3.307585422156974e-07,2.3388161319646265e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.869584083192702e-08,8.869584083192702e-08
014,4.4855842941743515e-07,1.4951946731528875e-07,2.1908184110059894e-05,2.2966016020869605e-06,1.4661966464356876e-06,4.636520854904238e-07,4.071572434148589e-07,2.3507235461839656e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,3.362408372015592e-06,6.594225421255907e-07,1.1849732852727392e-06,4.4787780756001096e-07,1.0497054086299737e-07,1.0497054086299737e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.12910847616031e-07,2.2126139417663177e-07
030,0.0,0.0,2.215659989335537e-06,4.6199703334526515e-07,1.7108796616162017e-07,1.2097746177537212e-07,8.599707510205001e-07,4.965043664685326e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.270263510036875e-07,1.270263510036875e-07
040,2.3574566903847035e-07,1.6669735698781937e-07,2.1255918406143522e-06,4.876442154353406e-07,1.7108796616162017e-07,1.2097746177537212e-07,4.121301262291123e-07,4.121301262291123e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.178447757454617e-07,3.567128358433648e-07
