mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,8.729691949235437e-05,4.974203512999423e-06,4.8880734742632024e-05,2.5480842184147306e-06,1.7546505373283358e-07,1.2407252509297624e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,0.0,0.0,8.515701504422734e-05,4.76042180973053e-06,5.1354558380524445e-05,2.6484090271574475e-06,7.379998109250148e-07,3.0128715901378767e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,0.0,0.0,7.040632662841693e-05,5.368432102586291e-06,7.051417355082478e-05,3.361631441099864e-06,2.069765219242451e-06,5.1744132206198e-07,0.0,0.0,7.388981586235617e-08,3.694490706860972e-08,0.0,0.0,0.0,0.0
002,0.0,0.0,7.273516632560714e-05,5.436481328327677e-06,6.816815494211994e-05,3.2911896232335893e-06,3.2971347894177355e-06,6.730248305829479e-07,0.0,0.0,1.3967149083900646e-09,8.063937707382998e-10,0.0,0.0,0.0,0.0
003,0.0,0.0,9.543487074068055e-05,5.703324614492322e-06,6.698434024388602e-05,3.2960838361244316e-06,4.585350966990888e-06,7.438421589603084e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.224215157672322e-07,2.612107665092997e-07
004,0.0,0.0,8.276319807226322e-05,5.911656610844693e-06,6.505194904222134e-05,3.273118643518092e-06,8.541066707241883e-06,1.028223702619551e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.2990886792732759e-07,1.625701259453318e-07
006,0.0,0.0,7.844829126932454e-05,6.125782478890365e-06,3.7728510748119344e-05,2.561178178676551e-06,3.137313465278691e-06,6.274626758043708e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.433263258279535e-07,2.6263685078360885e-07
008,0.0,0.0,0.00010334566116037528,6.165085578857553e-06,5.065855024339954e-05,2.915072036534255e-06,1.4820809530759361e-05,1.5126424402266003e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.093551870203473e-06,3.6451730156873587e-07
010,0.0,0.0,0.00010517271206329457,6.229893962746018e-06,3.3699892109949177e-05,2.3949469365194537e-06,2.69695972254281e-05,2.027158999986544e-06,0.0,0.0,0.0,0.0,0.0,0.0,8.833917637142332e-06,1.1219087016241472e-06
014,0.0,0.0,0.00010305535515217259,6.093790853394085e-06,2.7307520457533863e-05,2.1005784038413963e-06,2.3376843006692496e-05,1.928089573239127e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.815477305653859e-06,1.0516510248519746e-06
020,0.0,0.0,0.0001069112634521849,6.355214795048581e-06,1.598303793817179e-05,1.6063558867358032e-06,3.297398735336769e-05,2.3492994737297902e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.341649009892279e-05,1.8993282662617427e-06
030,0.0,0.0,6.0796022938798015e-05,4.58267251971055e-06,4.81057049926492e-06,8.017617441270308e-07,4.877477166952867e-06,9.217565790676741e-07,2.77987445144965e-07,1.9656680540216213e-07,0.0,0.0,0.0,0.0,2.9737530798003397e-05,2.1461214958591542e-06
040,0.0,0.0,8.622154171328848e-05,5.0631032587487725e-06,7.429807809417936e-06,9.435865799543942e-07,4.57401440351155e-06,9.537478595366076e-07,2.526360606709885e-07,1.7864066816615552e-07,0.0,0.0,0.0,0.0,3.075087611068616e-05,2.202115811188616e-06
