mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,9.283817268042022e-05,4.920413425329474e-06,3.867973643776045e-05,2.0794354924735375e-06,2.1811164234185243e-07,1.542282333875981e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3884498531193685e-07,9.817823388830281e-08
em4,0.0,0.0,8.890215490235606e-05,4.821396243321579e-06,2.9156501998682494e-05,1.8742510655213444e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6579730908239118e-06,3.534810404904642e-07
001,0.0,0.0,7.957243194008262e-05,4.413884562752013e-06,2.041769764664443e-05,1.4473721276422514e-06,1.9901416689488643e-06,4.826802656608453e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.7535924472834155e-06,6.352255108602846e-07
002,0.0,0.0,7.668720063846379e-05,4.234341875935828e-06,1.8128585753079443e-05,1.340103658932158e-06,1.722994928079214e-06,4.60489730546861e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.782724861032679e-06,7.118041783153072e-07
003,0.0,0.0,7.6028094757709e-05,4.172583762451764e-06,1.7837853753304105e-05,1.3484150301968466e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76307535866783e-06,7.970360894876833e-07
004,0.0,0.0,5.689179183921023e-05,4.022857277829711e-06,1.3013824238722062e-05,1.1502705111498226e-06,2.764973138282008e-07,1.236533547431755e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.187778843528914e-06,7.795868685624071e-07
006,0.0,0.0,7.254168910767023e-05,4.153725046946507e-06,1.2250142918533605e-05,1.2012253767585074e-06,1.4922628063931716e-06,4.138792291586028e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.284894109666517e-06,6.939406133763039e-07
008,0.0,0.0,5.576258412382993e-05,4.07776411845715e-06,6.388231393487269e-06,8.613889635108194e-07,5.052064470735552e-07,2.0624966528980132e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6433882163723468e-07,1.6433882163723468e-07
010,0.0,0.0,7.123946288755087e-05,4.00120691599438e-06,8.785715809598117e-06,9.643576524874356e-07,2.9772435162008446e-06,7.01743061865765e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,7.176543792285056e-05,4.0371214835836345e-06,4.956762299810646e-06,7.009920157195148e-07,3.169293370713478e-06,6.915965099577101e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.809272332408698e-07,2.7798737832331855e-07
020,0.0,0.0,7.147012229820839e-05,4.0461991507177715e-06,3.6254765946682356e-06,5.076682705181162e-07,3.197410768982259e-06,6.526687124444272e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6435986211899094e-06,5.478661816652393e-07
030,0.0,0.0,3.464931949879026e-05,2.626758180970348e-06,1.7790935547115659e-06,3.4890896448610503e-07,8.912811966232476e-07,4.4564060375406603e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0783862766859271e-07,1.0783862766859271e-07
040,0.0,0.0,1.2720270876881942e-05,1.5425594630355852e-06,6.710676613128999e-07,2.3725826304237748e-07,1.0878729868950346e-06,3.84621182072334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
