SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0008416573242777603,2.1622707231459357e-05,0,0,0,0,0,2.688964511009003e-05
II-other,0.0,0.0,0.0,-0.0010801369509355642,0.00018907089171942395,0,0,0,0,0,3.700856883800129e-05
Ib,0.0,0.0,0.0,0.006202097088433893,2.304979998500039e-05,0,0,0,0,0,4.775359003481236e-05
Ic,0.0,0.0,0.0,0.00032489555600357636,2.2155402949701196e-06,0,0,0,0,0,4.64915826822259e-06
Long-GRB,0.0,0.0,0.0,-0.0007606769199654059,1.980685864383878e-05,0,0,0,0,0,1.075386604324786e-05
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
