,id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume,snr_err,snr_solar_err,snrd_err
0,4388.0,1.1154121,7039501605513385.0,0.0014993449352344109,1.0763855954829665e-09,9462548486609.566,16961399.26,7.23627606616736,1.584504361965628e-16,0.00018152335936385582,1.3419672670043335e-10,1145616028085.0874
1,31267.0,0.23135507,7393461404587948.0,1.771492664952237e-05,1.6230935466048636e-11,566119542866.9453,1091429.8,7.23627606616736,3.129184793693988e-17,6.327532272508809e-06,5.797470687082952e-12,202210246108.1944
2,40490.0,0.16650063,7443533811465935.0,0.0001865855557366753,1.2488397857925064e-10,8341445271751.25,1494071.2,7.23627606616736,2.236849246839241e-17,4.942987085430871e-05,3.308401289999346e-11,2209798935898.5693
3,18173.0,0.8868518,1.9658717461840636e+16,0.0006282717603276134,3.640976059559252e-10,13926810573687.52,17733583.8,7.23627606616736,4.511239360967775e-17,9.19409920822002e-05,5.632184955379984e-11,2038042868611.5322
4,14701.0,0.6802212,7304219730019051.0,0.0009066097905748824,6.194000699777727e-10,9735181908099.154,37627014.6,7.23627606616736,9.312715459591271e-17,0.00010709357783058137,6.89341630655073e-11,1149971544768.7654
5,20926.0,0.3309806,7955597538688767.0,0.00032259770839241096,2.2446633025910377e-10,7754102611673.618,5997208.8,7.23627606616736,4.160348715359373e-17,6.644794907167327e-05,4.499009738730516e-11,1597172583787.4497
6,9505.0,1.077247,8971604662208275.0,0.0017263489033977853,1.1071018261172307e-09,14377501046948.111,35776745.14,7.23627606616736,1.2007294576161652e-16,0.00024901991371354293,1.577746269067832e-10,2073905259290.6956
7,61677.0,0.24163167,8441860362064968.0,0.0001318755734184147,9.679029629816848e-11,4607323104481.724,3003820.1,7.23627606616736,2.862303563866275e-17,2.2512580453548075e-05,1.7547149587019755e-11,786519666807.7743
8,11556.0,1.1797919,1.1858542960084934e+16,0.0009977290760481126,7.298495949755459e-10,10028559367836.305,23145430.0,7.23627606616736,9.948877395571284e-17,0.00017607551259776232,1.3491279731317348e-10,1769802818920.473
9,967.0,7.080818,1.8269450279344172e+16,0.011112847155784578,7.700710462809299e-09,28672620673848.367,215938447.25,7.23627606616736,3.875769599923717e-16,0.0005187201389455396,3.612939297334457e-10,1338366808377.2292
10,5172.0,1.7095388,6787755864132385.0,0.0011378075300757212,6.527263404629981e-10,4517686135304.716,25782228.0,7.23627606616736,2.5185625915532457e-16,0.00019326401652328953,1.1127548772317056e-10,767358401857.7037
11,8685.0,1.1701957,9450894194770898.0,0.0012770637796950817,1.043759905862557e-09,10313996762996.502,35622043.86,7.23627606616736,1.2381851662750175e-16,0.00016596534676487087,1.2583192993781867e-10,1340391980822.7434
12,3763.0,2.0333335,9070829644014650.0,0.001989290238631563,1.474083081427875e-09,8874349862985.174,119121025.36,7.23627606616736,2.2416179994535413e-16,0.0002485923768621813,1.8040995706205384e-10,1108986352370.3987
13,12945.0,0.58151215,6219561400821710.0,0.000296894571585791,2.521316624917587e-10,3175434971648.4575,6490620.9,7.23627606616736,9.349729225652027e-17,8.891610505491086e-05,7.745538056328853e-11,951001926461.7802
14,1914.0,4.7488427,1.2719765804374594e+16,0.00796464209925881,5.6974707237191096e-09,21333278151797.805,146566432.65,7.23627606616736,3.7334356410609173e-16,0.00035352966879622234,2.5622025980498725e-10,946928520497.4393
15,38409.0,0.15525772,4569396260911955.0,0.000373520620084596,2.0892538827798808e-10,10993100534956.123,3473334.8,7.23627606616736,3.397773165967747e-17,5.403862793458301e-05,2.9972576133354525e-11,1590413052755.7402
16,10606.0,0.45937482,5260121994141288.0,0.0001061591330584167,7.058595305840591e-11,1215586850579.9885,3323866.6399999997,7.23627606616736,8.733159050524886e-17,2.1840872479392564e-05,1.4479228712663609e-11,250091316933.93204
17,20639.0,0.35772496,6178752134050600.0,6.623329223784375e-05,3.259369680000866e-11,1144004868320.5503,3936581.5,7.23627606616736,5.789598809581742e-17,1.869050597309255e-05,9.19599011552514e-12,322829035099.2871
18,507.0,8.539183,1.2831958830912394e+16,0.017102107381982253,1.2392310765381827e-08,25699594193898.785,649223072.99,7.23627606616736,6.654621568321254e-16,0.0007380693373311144,5.091770320165681e-10,1109107903061.88
19,12871.0,0.95046383,9099655062941442.0,0.001169228480388497,8.297774481125037e-10,11194088113066.35,38409600.3,7.23627606616736,1.0445053394065299e-16,0.00023347072661104263,1.4690343706374778e-10,2235227698727.6743
20,19788.0,0.24438666,4742007446186680.0,4.981834281178467e-06,3.237325568726179e-12,96666058847.14148,3085097.5999999996,7.23627606616736,5.1536540752698587e-17,2.7392583140711444e-06,1.7794206458603297e-12,53151769095.55595
21,4972.0,0.80610347,6394414585583485.0,0.00020336536944417344,1.6298796822316225e-10,1613195492852.0486,4442891.5,7.23627606616736,1.260636856135977e-16,3.136363268271284e-05,2.560400366425358e-11,248791969948.00412
22,12989.0,0.31339923,3979965043937025.5,3.08169021898235e-05,2.110965556585979e-11,391354482517.152,2359228.74,7.23627606616736,7.874421673060274e-17,1.8690039446267595e-05,1.2789539665575704e-11,237351264921.5799
23,7379.0,3.9935718,2.8734370369929264e+16,0.003533805670213882,2.5564012605764297e-09,25426281541571.832,98464623.37,7.23627606616736,1.389824015138088e-16,0.0003282957905385773,2.1556250374722356e-10,2362139284993.9995
24,22852.0,0.14378187,4534405575466438.0,2.0498287629825025e-06,1.0054285724990756e-12,64644832979.42453,2038761.2,7.23627606616736,3.170908901002083e-17,1.936948129301336e-06,9.500613064940298e-13,61084950396.68954
25,2084.0,1.4967674,1.04168936238388e+16,0.0020669083523108295,1.2761016319933839e-09,14384843253698.496,53856347.78,7.23627606616736,1.436865397736889e-16,0.00019647151506391462,1.1835749802122053e-10,1367362004634.2812
26,5624.0,2.5918727,2.1894247755011936e+16,0.002709571539288328,1.9447690147801502e-09,22888481595221.75,129792923.15,7.23627606616736,1.1838144561996564e-16,0.00022420478478641826,1.497058315458739e-10,1893918287720.2927
27,9162.0,0.44141838,3819243359114945.5,0.0003431328432413569,1.85251504103881e-10,2968856513957.987,4549999.46,7.23627606616736,1.1557744257027192e-16,4.907830983598129e-05,2.5725262909323896e-11,424635713894.9611
28,30306.0,0.2565279,5694554315908026.0,0.0001873721074618408,1.4766071250125225e-10,4159394136963.691,2529724.6,7.23627606616736,4.504793277383909e-17,5.2845273895595555e-05,4.135807930428774e-11,1173089876530.0205
29,8550.0,0.63959765,4779323789238219.0,0.00031174430816958157,2.0306237533498866e-10,2329475394718.057,15881787.040000001,7.23627606616736,1.3382597166574188e-16,7.527183960427471e-05,4.610882624776446e-11,562460624551.1278
30,24873.0,0.23677185,4132007320201705.5,0.00038878630547674884,1.9742109884186147e-10,6784876919380.841,1969325.0,7.23627606616736,5.730189509645929e-17,8.8084925666966e-05,4.472848598731342e-11,1537207897202.8416
31,5447.0,1.2613577,7254229030684302.0,0.0007218261116022744,4.722458331418414e-10,4151314043503.429,24810910.96,7.23627606616736,1.7387894628976366e-16,9.806318860962371e-05,6.416014694084158e-11,563973906571.7856
32,7433.0,1.2806013,1.6303546192535864e+16,0.0014414556863250822,1.0902975251433437e-09,18351409893535.53,41674353.54,7.23627606616736,7.854740832925591e-17,0.00022176051854056464,1.530024457852268e-10,2823269707524.7397
33,2801.0,2.3496194,7485110623260139.0,0.004814617616753593,3.352496397728443e-09,15337780012412.96,186192454.64000002,7.23627606616736,3.13905768165738e-16,0.00028612518477620706,1.9270857730498035e-10,911500245593.2471
34,11119.0,0.5729701,5345590014924842.0,0.000613328089530521,5.155444895560169e-10,5722114489512.249,16641679.959999999,7.23627606616736,1.0718556761747017e-16,7.780673100069358e-05,7.157684707582768e-11,725906786988.1006
35,28684.0,0.5373701,3.342852880107336e+16,0.0002446361897123283,1.382883359027105e-10,15218241419802.506,7748168.1,7.23627606616736,1.607519443041554e-17,5.022165027689851e-05,2.6989222245969485e-11,3124170627875.9014
36,13123.0,0.8541135,8791234360103815.0,0.0017851413594160445,1.3155462707780144e-09,18374134183033.945,21170443.8,7.23627606616736,9.715512805302051e-17,0.00024809486099952355,2.1555887789021893e-10,2553595121238.795
