,id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume,snr_err,snr_solar_err,snrd_err
0,45786.0,12.55542,2.281932554175726e+16,0.005809837593015367,4.296198429437721e-09,10559310272357.045,996195180.85,4.176834914726472,5.502099515178369e-16,0.0003858468637382591,2.9342101017526174e-10,701272055646.8353
1,65619.0,1.039677,4857733846315202.0,0.0003083295609808077,1.8214578663685167e-10,1440623332242.5874,19984875.46,4.176834914726472,2.140251057164524e-16,8.320942751002797e-05,4.915315626122688e-11,388783489822.295
2,84629.0,0.536664,4824423185880556.0,0.0,0.0,0.0,18399379.66,4.176834914726472,1.1123899776674502e-16,0.0,0.0,0.0
3,13600.0,9.416687,1.681802326391975e+16,0.005792281842562685,3.961618006854498e-09,10344904824743.479,954152772.99,4.176834914726472,5.599163975591545e-16,0.00031161738335556337,2.092397790947513e-10,556542699435.1266
4,19167.0,8.158735,1.0684926089561162e+16,0.0054213757293787275,3.744062485278383e-09,7099997606510.377,1565802081.22,4.176834914726472,7.63574303800831e-16,0.00030581368559373466,2.1627556609825248e-10,400502850962.23254
5,14423.0,19.005178,1.6617778118933944e+16,0.05300557216866724,4.1176457507561724e-08,46347097478700.414,5618502599.09,4.176834914726472,1.14366540845469e-15,0.0006606436558739297,4.991131119189006e-10,577654662797.387
6,55668.0,1.4002948,5090489138078836.0,9.137664923511219e-06,5.3912905478273734e-12,33218136667.03457,39363057.9,4.176834914726472,2.7508059874349813e-16,2.7848026486063526e-06,1.6430543604598427e-12,10123588000.48662
7,66738.0,0.65362054,4404056435781119.5,6.710208127716178e-07,5.274326528470637e-13,4521298441.799153,10266389.15,4.176834914726472,1.4841329795177147e-16,6.915524703399712e-07,5.435708506682241e-13,4659639532.871904
8,75290.0,7.1273932,2.7553050138336876e+16,0.0032784529539056154,2.0797986240887983e-09,12673831242415.537,246298008.34,4.176834914726472,2.586789180949175e-16,0.0002878670034428813,1.843521762144391e-10,1112835191839.0728
9,21362.0,3.960843,7243838702193043.0,0.001965873733593537,1.5494749486579424e-09,3595313481253.763,284455080.17,4.176834914726472,5.467878514192856e-16,0.0002221343328316593,1.6585661168429405e-10,406253233781.7491
10,19787.0,1.9050109,6197995004214800.0,0.0001966038048200436,1.3735928624704594e-10,639654817767.3167,69621179.76,4.176834914726472,3.073592183769981e-16,9.429013937532966e-05,7.222626264521867e-11,306775049315.9963
11,7611.0,54.81997,3.3582276391199516e+16,0.1704099247353512,1.3315939764036182e-07,104391760744598.56,12267028550.55,4.176834914726472,1.6324078023003222e-15,0.001225137478212549,9.449858073732326e-10,750509447753.2731
12,643.0,7.64764,1.779212633342922e+16,0.003576649270384226,2.520388611677291e-09,8321023958900.209,836941540.76,4.176834914726472,4.298328292347511e-16,0.00025234822743672484,1.8115027383425098e-10,587084583292.5109
13,25929.0,44.82988,7.942242746247805e+16,0.04164377987876822,2.8937061976488655e-08,73777803703353.02,5643247410.75,4.176834914726472,5.644486253102654e-16,0.0008729522111286706,6.396277850449675e-10,1546557422562.2878
14,39656.0,13.765952,1.9974785646910924e+16,0.004186934647509699,2.9431117254522746e-09,6075360578159.127,1146988276.92,4.176834914726472,6.891664443031902e-16,0.0003237447272817431,2.5232561452936034e-10,469762754640.6129
15,27710.0,1.3718463,4535489412421225.0,0.0,0.0,0.0,1745857.8,4.176834914726472,3.0246929829512135e-16,0.0,0.0,0.0
16,110978.0,0.57586527,5559348736413416.0,9.916065215883326e-07,5.781779837664203e-13,9572875375.53949,6362276.0600000005,4.176834914726472,1.0358502358884512e-16,2.8369050298512625e-07,1.6541198495436748e-13,2738721227.8018575
17,67468.0,0.760795,5242957676864332.0,0.00028219572275799853,1.1969032003988544e-10,1944729172789.4204,17518910.25,4.176834914726472,1.4510798043577007e-16,8.32089439077622e-05,3.529219021877839e-11,573427758127.9785
18,4401.0,95.13057,5.709446558814187e+16,0.4857276113039763,3.280068053773467e-07,291518892284627.6,33966299333.43,4.176834914726472,1.666195996758011e-15,0.001298450336768209,9.177136978822449e-10,779290275150.4983
19,88643.0,1.1659749,8826596942076836.0,0.000140756882427148,1.3866113241660703e-10,1065549754122.2657,30896073.76,4.176834914726472,1.3209789771205461e-16,0.00011768205687441181,1.1308170594270486e-10,890870020739.7223
20,16186.0,39.538765,6.097961267336232e+16,0.5040420510461864,4.3400141619380643e-07,777370993855867.0,7039300446.09,4.176834914726472,6.483931803861996e-16,0.000825459634496806,6.419361970616497e-10,1273085003770.615
21,9326.0,46.450134,3.683369457781449e+16,0.6112613444906596,5.095820607102269e-07,484713643026158.0,22492319220.84,4.176834914726472,1.2610772427911057e-15,0.0013976223083522884,1.0631446041199529e-09,1108276528136.3506
22,12464.0,76.44053,6.440038812109751e+16,0.05210075626004725,3.662651785051881e-08,43894370231992.69,8590442830.42,4.176834914726472,1.1869575980856262e-15,0.0009254274097142706,6.45367393262678e-10,779663411066.1053
23,100820.0,0.858958,4773324192084967.0,0.0,0.0,0.0,10055803.6,4.176834914726472,1.7994964629142672e-16,0.0,0.0,0.0
24,2324.0,306.04904,1.3832709827724274e+17,31.94582246026507,2.7654707875778915e-05,1.4438774005004018e+16,91548008328.996,4.176834914726472,2.2125024222412283e-15,0.002686808575184259,2.0769253438985313e-09,1214375427649.2798
25,34727.0,7.892231,1.8827403237002388e+16,0.001228933648525984,8.989615865270591e-10,2931696924775.677,428866101.25,4.176834914726472,4.191885041527673e-16,0.0001901163812626278,1.1584348722836956e-10,453534339275.06415
