,id,sfr,sfrd,snr,snr_solar,snrd,mass,z,halo_volume
0,135397.0,9.756257,5375325584101296.0,0.004960128487780586,4.182118085942002e-09,2732841658516.8535,518063800.93,0.9972942257819404,1.8150076395104825e-15
1,63182.0,2.1533644,2686803263230443.5,0.001724660695374363,1.2607464478497497e-09,2151899596880.6414,210988061.77,0.9972942257819404,8.014596488955168e-16
2,278865.0,0.97393066,3313237572011130.5,1.315364378270424e-05,8.240532760580772e-12,44747689522.071625,41887558.1,0.9972942257819404,2.939513508561432e-16
3,206445.0,7.818808,5299993763860622.0,0.0020313782834808646,1.4984794570466958e-09,1376973604479.1582,657622614.56,0.9972942257819404,1.475248528274611e-15
4,277001.0,5.8136377,3033076148920415.5,0.003808634235822342,2.495524824948945e-09,1987030884403.8354,655267747.9,0.9972942257819404,1.916746370535171e-15
5,194659.0,9.348489,4450446597318037.0,0.0041483227872592884,2.905169020002777e-09,1974852731081.4587,1292297017.61,0.9972942257819404,2.1005732336241626e-15
6,120967.0,3.3785868,2829494945784803.5,3.7079369204250656e-05,4.805355650265242e-11,31053187017.813457,146885240.58,0.9972942257819404,1.1940600229850906e-15
7,78473.0,27.99838,1.0001964093549578e+16,0.013969381522456362,1.0228197278247564e-08,4990333454889.3,687458158.11,0.9972942257819404,2.7992881936115517e-15
8,221430.0,0.35785404,543672592965364.56,3.5234975280290924e-06,3.0341634132884562e-12,5353101609.166209,20926236.51,0.9972942257819404,6.582160745829569e-16
9,233129.0,12.957609,2.0980434423124452e+16,0.006717729320787094,4.780970612524116e-09,10877074581203.523,1273506521.07,0.9972942257819404,6.176044184155804e-16
10,268973.0,60.46346,2.9095681354173996e+16,0.034667990697737135,2.6556853640187915e-08,16682618072647.975,5193716145.27,0.9972942257819404,2.0780905339178817e-15
11,159265.0,3.8085477,2239374511649209.5,7.36414283503711e-05,4.653850013084666e-11,43300163379.66898,141427858.64,0.9972942257819404,1.7007194107943818e-15
12,67236.0,2.3391848,5019269387040231.0,0.00045696861554480304,2.103029171532253e-10,980533296404.0237,43673468.02,0.9972942257819404,4.660408955215239e-16
13,61259.0,0.94911534,725228553135698.0,1.2369203774464758e-05,8.496242952025209e-12,9451432696.046923,25965766.0,0.9972942257819404,1.3087120410473006e-15
14,248388.0,2.3585722,2426800354197942.5,2.9221028606002106e-05,2.0850298772166415e-11,30066326810.378807,196765645.2,0.9972942257819404,9.718855512444937e-16
15,256199.0,4.0385427,3296014770002495.5,0.0014198733370750505,8.359471800717111e-10,1158814908786.8005,241435405.67,0.9972942257819404,1.2252805226345942e-15
16,106788.0,14.35163,7309433864082767.0,0.002416490338202936,1.8474269063464007e-09,1230743567823.9585,587397617.53,0.9972942257819404,1.9634393397443964e-15
17,137451.0,12.345529,5616435408928504.0,0.017504271873370416,1.2495282153167584e-08,7963337363438.123,3582483422.74,0.9972942257819404,2.1981075363876148e-15
18,278803.0,6.097204,6009527219873670.0,0.0043169696584180964,3.28710752458524e-09,4254892352237.5654,845930218.46,0.9972942257819404,1.0145896302518407e-15
19,178756.0,5.3112125,7200088776276371.0,0.0009444911984267479,6.926281938980983e-10,1280389454777.8396,385386719.28,0.9972942257819404,7.376593074102025e-16
20,19238.0,14.500664,1.2886141566610146e+16,0.012436122576285609,8.815787588305527e-09,11051468819478.393,1103324330.59,0.9972942257819404,1.1252913779539188e-15
21,188342.0,3.0510368,1173478279233746.2,0.0006616346101998175,5.485917145172409e-10,254475411066.4192,64581829.37,0.9972942257819404,2.5999942683150944e-15
22,180748.0,2.8396618,2751281208867828.0,3.922039519014723e-05,2.834709321151282e-11,37999714012.07785,41104535.16,0.9972942257819404,1.032123430657436e-15
23,245030.0,2.5373013,2144768953884873.8,0.0014850964597978725,1.0443236529255032e-09,1255345110373.2979,281229501.8,0.9972942257819404,1.1830184763744005e-15
24,232901.0,8.587092,3763959269558867.0,0.005997687443261326,4.369592685674753e-09,2628951832352.593,502941541.78,0.9972942257819404,2.2813987572735876e-15
25,58115.0,0.82306594,335326900381689.9,0.00039958507733113373,2.805889239108569e-10,162795735928.7968,31465290.26,0.9972942257819404,2.4545180809029498e-15
26,186374.0,3.1640747,3339730232212511.0,0.0016343979688416238,1.1958085781452846e-09,1725132566562.696,301967940.77,0.9972942257819404,9.47404275196161e-16
27,248914.0,20.082409,1.8948559359923924e+16,0.014126033873533056,1.0543781892598965e-08,13328480232273.79,1709973323.81,0.9972942257819404,1.0598383031943926e-15
28,168523.0,0.10096997,72478319430872.44,0.00041117430948054464,2.2334744667811625e-10,295149369107.4615,83533002.39,0.9972942257819404,1.3931058389992337e-15
29,217380.0,1.2509557,966716201658790.2,0.0007287737150533893,5.432189623093995e-10,563183298725.269,141794810.94,0.9972942257819404,1.2940257935612153e-15
30,48904.0,31.5846,6067669730977535.0,0.010767459946189509,8.26012163746239e-09,2068520443349.1982,2017890252.47,0.9972942257819404,5.2053920863144186e-15
31,161983.0,3.429764,1324089269546746.2,0.002785417837582405,1.9515201928594506e-09,1075334008388.6134,205755072.44,0.9972942257819404,2.5902815458764762e-15
32,116431.0,3.5294824,2151219280811103.5,0.001289125559905942,8.461277200912931e-10,785721940377.4536,146677265.48,0.9972942257819404,1.6406892739773284e-15
33,146115.0,4.7889,5130641130876146.0,0.002033496621131615,1.6057122499778964e-09,2178609159488.72,255516644.28,0.9972942257819404,9.33392119589197e-16
34,211670.0,22.309025,1.9912484649311856e+16,0.016436054779609355,1.1112250611173482e-08,14670416501582.658,2986238079.65,0.9972942257819404,1.1203536571600553e-15
35,196135.0,7.408238,5352341866796723.0,0.002810629296707424,1.7568200620738359e-09,2030637900241.9434,263653596.22,0.9972942257819404,1.3841115131223285e-15
36,254739.0,24.250904,1.509148755257738e+16,0.007242264601208787,4.935010781227925e-09,4506906055197.538,2578370189.03,0.9972942257819404,1.6069260180954356e-15
37,205785.0,9.128997,3875082177034997.0,0.0017869175560362499,1.215901452476255e-09,758511846726.0979,575766058.52,0.9972942257819404,2.355820233723408e-15
38,226145.0,2.853574,1081758314678624.8,0.0023047355404245897,1.3528617659502325e-09,873699730229.4014,196014864.53,0.9972942257819404,2.6379034589142555e-15
39,165906.0,9.065228,7551462530953551.0,0.0019161147827198807,1.2662410034030002e-09,1596150586252.8096,751870879.38,0.9972942257819404,1.200459905990595e-15
40,229591.0,3.5762482,2601251035324434.5,0.0034002913087132105,2.3213845699874885e-09,2473265498517.3887,433234981.06,0.9972942257819404,1.374818559006921e-15
41,178205.0,5.825505,2155132575184494.2,0.003407698883890117,2.306942411626742e-09,1260670597843.695,191910799.07,0.9972942257819404,2.70308428682226e-15
42,196981.0,0.49098277,535163634195081.8,4.080562965688748e-05,2.880438756052656e-11,44477505927.13979,26775055.9,0.9972942257819404,9.174441958083858e-16
43,106212.0,0.25122386,166034777083215.7,0.00027578708888968586,1.8216124477230986e-10,182268705791.83035,38358462.44,0.9972942257819404,1.5130797560205598e-15
44,255095.0,8.619124,4416948864419777.5,0.0016435254307515085,1.0181564742321076e-09,842239627252.4796,433380205.8,0.9972942257819404,1.9513750927547203e-15
