SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.1613314951044637e-05,2.352231364782727e-06,0.0,0.0,0.0,6.232104085563478e-05,1.1618801897083132e-06,1.831275343286518e-05
II-other,0.0,0.0,0.0,-3.961795519562063e-05,1.0039886198408557e-06,0.0,0.0,0.0,1.745618937863168e-05,1.4918539199998718e-07,4.678862242459045e-07
Ib,0.0,0.0,-0.000930414263359426,3.828524501622465e-05,2.2174028555842931e-07,0.0,0.0,0.00033586004847078576,1.4662518083204787e-05,1.0140678934614112e-07,3.893967712550479e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-mass,0.0,0.0,0.0,3.255486252370577e-07,3.271876763582076e-07,0.0,0.0,0.0,8.979259144982494e-06,1.5292453297472848e-07,7.212775973853764e-07
