SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,1113.2636943362118,-90.45095265181608,2.1973313801976273,-0.01827671707003705,0.00017507164879387228,238.11477724260925,19.08898155528788,0.4756132132357077,0.0039011722967002404,8.022697965981583e-06,1.1990787292574435e-05
II-other,176.4806106715797,-17.05172905764119,0.5774146260597552,-0.008404695221846045,5.310242913039802e-05,73.75920741665462,6.227739506099266,0.1698369247502852,0.0016484795703402637,4.452436862717342e-06,7.516660421891897e-06
Ib,59.56184797407027,-4.534514991469224,0.09594775655257945,-0.0003630682160487969,7.905966968908636e-07,38.51981904734872,2.8398894225460043,0.06115790638205646,0.0003692840875201865,6.279103036762712e-07,2.3744162167204825e-06
Ic,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-mass,0.0,0.0,0.0,-2.48034397033833e-05,1.129891206729174e-06,0.0,0.0,0.0,4.7161216860102925e-05,8.268812583124272e-07,7.471393536716869e-06
