,id,sfr,sfrd,sn,snr,snrd,mass,z,halo_volume
0,45786.0,12.55542,2.281932554175726e+16,91508.53966694871,3.7737048923149485e-09,6858663.464564055,996195180.85,4.176834914726472,5.502099515178369e-16
1,3217.0,20.897749,6.640925501052576e+17,170777.6164986954,6.934248027600338e-09,220357822.06549904,2097261953.61,4.176834914726472,3.146812744200751e-17
2,37307.0,62.822926,1.3181330683745554e+17,414606.7722484043,1.8217814540193715e-08,38224109.10778675,5606508068.59,4.176834914726472,4.766053405933406e-16
3,14423.0,19.005178,1.6617778118933944e+16,209259.1914624295,8.306279136498946e-09,7262857.716158708,5618502599.09,4.176834914726472,1.14366540845469e-15
4,53037.0,14.293438,3.2083402774967476e+16,155551.17743976795,6.414891831360778e-09,14399024.110462198,1671054021.64,4.176834914726472,4.45508791578436e-16
5,4034.0,20.696892,6.170467853543138e+16,149493.45607188356,5.6227615716857725e-09,16763420.095261043,3291154129.21,4.176834914726472,3.354185207871338e-16
6,28139.0,21.057976,4.218943895142259e+16,154440.51157236774,7.071438343633448e-09,14167554.198821018,1777907903.7,4.176834914726472,4.99129083566302e-16
7,8321.0,28.236841,7.861500141696887e+17,183860.7604271795,8.307384867811608e-09,231288292.18336263,4173407963.07,4.176834914726472,3.5917878892138696e-17
8,9123.0,17.18224,1.7680305195143992e+16,132008.07162540223,5.883733217376972e-09,6054286.226361135,2162460213.54,4.176834914726472,9.718293779634082e-16
9,7611.0,54.81997,3.3582276391199516e+16,545394.7026814603,2.3462622071466292e-08,14373015.148790471,12267028550.55,4.176834914726472,1.6324078023003222e-15
10,32503.0,11.348933,2.4952871546622668e+16,101101.40506705821,4.205471775026379e-09,9246560.62338023,1126903250.98,4.176834914726472,4.548147085514918e-16
11,48775.0,10.641013,2.506658213497172e+16,89015.74529035372,3.752040588068196e-09,8838522.570601035,1124263459.68,4.176834914726472,4.245099289046733e-16
12,25929.0,44.82988,7.942242746247805e+16,379828.0963492998,1.5780565859454683e-08,27957488.337898675,5643247410.75,4.176834914726472,5.644486253102654e-16
