,id,sfr,sfrd,sn,snr,snrd,mass,z,halo_volume
0,503566.0,4.6036897,1.5216977281336152e+16,26079.569805900363,1.1094279107563832e-09,3667088.881611659,921698041.21,0.0095216669679447,3.0253641146237983e-16
1,412772.0,3.4734566,4811361828856363.0,6468.928661448686,2.0423294468857843e-10,282899.3442064481,155605039.44,0.0095216669679447,7.21927953779694e-16
2,538874.0,3.0413883,7378772769343467.0,4166.530003975462,2.0194077015043615e-10,489932.5271312073,114360980.51,0.0095216669679447,4.121807778979227e-16
3,443772.0,3.4470322,2.1957227183368516e+16,9367.313316865324,3.766292916656117e-10,2399088.387109641,392509925.45,0.0095216669679447,1.5698850183646832e-16
4,560206.0,2.440253,1.0904208780875178e+16,4629.268936003984,1.4122235174948462e-10,631048.5052175218,107190799.22,0.0095216669679447,2.237900107231938e-16
5,295359.0,4.1062818,8.499242423492309e+16,21426.47144989252,8.585020935377974e-10,17769402.514102686,927981531.12,0.0095216669679447,4.83135036676921e-17
6,493646.0,2.1852775,3790121548110764.5,2893.353835828489,7.233709198403873e-11,125460.66623409413,120857275.7,0.0095216669679447,5.765718783054016e-16
7,360118.0,2.8924437,6.415146381328228e+16,8738.388633618564,4.37437834363527e-10,9701926.921423698,323021672.05,0.0095216669679447,4.5087727201653224e-17
8,87828.0,2.4357057,2944703447064732.0,2928.555873312724,1.5576323060539307e-10,188313.60541203304,76198915.63,0.0095216669679447,8.271480452226526e-16
9,571350.0,2.2871997,7672234507609622.0,4446.904035630391,1.8111656535066933e-10,607541.5113875446,101337304.34,0.0095216669679447,2.981138933815782e-16
10,325504.0,2.631615,2.8687751158464016e+16,15788.098177733445,7.494980072307074e-10,8170424.748756637,147957854.35,0.0095216669679447,9.17330530881843e-17
11,476289.0,4.884912,1.4646979850573572e+16,18182.842838217268,7.16525045612881e-10,2148437.455070466,432228151.38,0.0095216669679447,3.335098463871177e-16
12,416743.0,3.045934,1.08204762870912e+16,2457.7002311107417,1.1172996931694034e-10,396913.22384246683,177730627.15,0.0095216669679447,2.8149722056447657e-16
13,529320.0,2.6057487,1.5893643102515462e+16,15972.574440687169,5.827557611640121e-10,3554491.6836667894,366548033.1,0.0095216669679447,1.6394911369235366e-16
14,505965.0,2.2678533,4250446870831813.0,1499.9553077845048,4.8031703959545145e-11,90021.78659244346,63612851.86,0.0095216669679447,5.335564398093937e-16
15,509581.0,2.2105675,4.690103459710944e+17,4846.003052564285,2.760083144264501e-10,58559964.82353421,312718291.23,0.0095216669679447,4.713259566637021e-18
16,453485.0,6.3419194,8181970303072693.0,14432.38979143225,7.561964581391631e-10,975600.062621954,141780062.9,0.0095216669679447,7.751090709310358e-16
17,429681.0,3.523507,5430222738876080.0,2343.905286824986,5.352095750458656e-11,82483.36684099855,53333183.81,0.0095216669679447,6.488697000906592e-16
18,557848.0,2.283377,6406616732653141.0,1983.2635369692473,1.3565485084188847e-10,380615.4819240137,62926277.02,0.0095216669679447,3.5640917746212615e-16
19,494362.0,2.7674134,7054640160061378.0,4808.370861738322,2.6761406331500273e-10,682196.9274482903,178365485.63,0.0095216669679447,3.922827156609959e-16
20,380127.0,2.5253437,6815100710528166.0,6937.5231028172675,2.970557070251774e-10,801659.0217061279,243043471.65,0.0095216669679447,3.7055119319055336e-16
21,219994.0,4.8773494,6643450246514946.0,12616.949170984906,4.675626566331992e-10,636868.305246085,118750903.22,0.0095216669679447,7.341590918903298e-16
22,486579.0,2.7521312,3521611935266339.0,761.6248261102616,1.7891702248862408e-11,22894.123718311632,18656383.8,0.0095216669679447,7.814975785490279e-16
23,41851.0,6.841677,2.1005319950997152e+17,41292.47129550894,1.922083499797924e-09,59011816.67270723,350699784.7,0.0095216669679447,3.2571163000424644e-17
24,483608.0,4.8030353,3342377414566065.0,7980.040552468097,3.197138952663583e-10,222485.24858045834,236390101.71,0.0095216669679447,1.4370116549580533e-15
25,113684.0,4.1188426,4464055188494034.5,6698.415998026903,3.426668830436882e-10,371386.8253125903,97308252.96000001,0.0095216669679447,9.226683869447202e-16
26,180671.0,3.1115077,5529315611038781.0,6066.153468096236,2.846201527663453e-10,505785.2352115971,53950097.1,0.0095216669679447,5.627292632361508e-16
27,521574.0,2.8965244,7984027528369248.0,5011.085455832075,2.464500154660298e-10,679318.8788079289,162814880.69,0.0095216669679447,3.627898813860453e-16
28,501632.0,4.5190964,8255862634646952.0,8449.261128112099,3.1547811393337346e-10,576341.7600189791,220821898.38,0.0095216669679447,5.4738027992798e-16
29,510881.0,2.1515417,1.094667694667847e+16,2373.7135229383903,1.1154968043526826e-10,567545.7348700708,100570148.67,0.0095216669679447,1.9654747376580236e-16
