SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.9513238005818983e-05,2.2555529632875925e-06,0.0,0.0,0.0,5.400021478643645e-05,1.0593868814836555e-06,1.4209844328394217e-05
II-other,0.0,0.0,0.0,-3.435243128007124e-05,8.504849578900541e-07,0.0,0.0,0.0,1.4492505430513219e-05,1.2504049572753627e-07,3.9052743541683815e-07
Ib,0.0,0.0,-0.0008059419338627476,3.30643925707128e-05,1.891505565434515e-07,0.0,0.0,0.00027478421725613493,1.1979994195704271e-05,8.267525856772149e-08,3.1913496817242107e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Low-mass,0.0,0.0,0.0,3.3838301788662557e-07,2.6978448342186135e-07,0.0,0.0,0.0,7.646519599194192e-06,1.294905761894598e-07,6.168463786706407e-07
