SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-0.0014298634645615687,5.4361578043970386e-05,0,0,0,0,0,1.0737248636247022e-05
II-other,0.0,0.0,0.0,-0.00031218689358863115,9.340599371109426e-06,0,0,0,0,0,3.0639650570460947e-06
Ib,0.0,0.0,0.0,-5.463895678421553e-06,8.161819961685162e-07,0,0,0,0,0,6.133285851042121e-07
Ic,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Long-GRB,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,-1.5191258094614464e-05,6.495728185711152e-07,0,0,0,0,0,6.794354569233267e-07
