SN,C0,C1,C2,C3,C4,Err_C0,Err_C1,Err_C2,Err_C3,Err_C4,Std
IIP,0.0,0.0,0.0,-1.4763768236198268e-05,5.668877777510194e-05,0,0,0,0,0,9.596550372576279e-06
II-other,0.0,0.0,0.0,-0.001098852452964528,3.994265536311391e-05,0,0,0,0,0,7.600547413877077e-06
Ib,0.0,0.0,0.0,0.00014195359986727274,5.199059970348526e-06,0,0,0,0,0,7.408953216950662e-06
Ic,0.0,0.0,0.0,4.625771200468199e-06,-2.1836216837476404e-08,0,0,0,0,0,inf
Long-GRB,0.0,0.0,0.0,-2.2924628265119687e-07,5.847748178222334e-09,0,0,0,0,0,inf
Pair-Instab,0.0,0.0,0.0,0.0,-0.0,0,0,0,0,0,0.0
Low-mass,0.0,0.0,0.0,0.0006242591058760417,-1.3135102955656147e-06,0,0,0,0,0,2.901131198598648e-06
