Complexity,Loss,Equation
1,28.686113,"25.06456"
3,7.6995683,"x0 + 22.11455"
5,6.1382856,"(x0 * 1.3570899) + 21.061106"
6,5.2027574,"log(x0 + 4.7518473) * 12.781839"
8,5.1648726,"(log(x0 + 6.168405) + -0.4851482) * 15.031999"
10,3.6892915,"log(18.436077 - (x0 * 1.0106728)) * (x0 + 6.7253056)"
