mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,5.084056287882872e-06,1.607719787191447e-06,0.0004109051025359354,1.502417876303054e-05,1.453081744074124e-14,1.453081744074124e-14,0.0,0.0,9.582054331219968e-07,6.84432442418721e-08,0.0,0.0,0.0,0.0
em4,0.0,0.0,0.0,0.0,0.0004135013998484256,1.5019047759675917e-05,3.97908623361621e-14,2.8136389500226814e-14,0.0,0.0,1.9336611607907832e-05,1.0517729295790222e-06,0.0,0.0,0.0,0.0
001,0.0,0.0,0.0,0.0,0.00040839772384268264,1.479468809632633e-05,9.164383378186403e-06,1.953853042871796e-06,0.0,0.0,3.9725125605190206e-05,1.8895315787467536e-06,0.0,0.0,0.0,0.0
002,0.0,0.0,0.0,0.0,0.0003942768331180821,1.4592839328031548e-05,2.4613498638955172e-05,3.289117170043209e-06,0.0,0.0,3.1186777519048964e-05,1.8806333983608397e-06,0.0,0.0,0.0,0.0
003,0.0,0.0,1.333494957764171e-06,6.667474651462982e-07,0.00034937589733323123,1.3875489208650388e-05,5.8040120174403286e-05,5.298313485692976e-06,4.186273484333133e-06,1.2622089687136537e-06,2.7784712137388095e-05,1.6315743856411575e-06,0.0,0.0,0.0,0.0
004,0.0,0.0,2.8611739084599055e-06,1.0115777577769453e-06,0.00024717990893859793,1.2358995103535215e-05,8.343695496825145e-05,6.680302709281031e-06,3.7615160325826615e-05,3.921651481181456e-06,2.669819487716944e-05,1.4071184344224325e-06,0.0,0.0,0.0,0.0
006,0.0,0.0,2.493477252334311e-06,1.017957824951813e-06,0.00015847487432613086,1.0124588398547989e-05,0.00013301737817472678,8.379307585828925e-06,6.120160873541131e-05,5.10013395826587e-06,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,2.425930350630009e-06,9.903818583215349e-07,8.585553179645898e-05,8.542945454158355e-06,0.00017766573343438292,1.0344098642183083e-05,0.00012405949518921218,7.3876352502883656e-06,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,1.460131980312496e-06,7.300660244957163e-07,1.069366138056338e-06,5.346830552923817e-07,2.743921381847676e-05,3.6029453648757373e-06,0.00028128956378916807,1.1907935885465511e-05,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,1.460131980312496e-06,7.300660244957163e-07,2.0974109071079606e-06,8.562643946758716e-07,4.096887573610943e-05,1.3656292140966264e-05,0.00036677063055161893,1.3659252203134437e-05,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,8.559779348312438e-07,6.052678186642565e-07,1.7969432378890705e-06,7.33599006353145e-07,1.8209694650013856e-05,3.21904975136508e-06,0.0003461201654750299,1.4867134759405666e-05,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,2.08313681427945e-05,3.3792941934362855e-06,1.1703609181137605e-05,2.6170065530007374e-06,0.00017010780189286018,1.0023699040658274e-05,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,8.03299885546552e-05,7.18493280281144e-06,1.816231236485273e-05,3.1148110590944478e-06,0.00037821813872527084,1.5800289893791458e-05,0.0,0.0,0.0,0.0,0.0,0.0
