mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.0,0.0,0.0003644840375942019,1.1423643376468302e-05,0.0,0.0,1.816309143680973e-07,1.2843245196638096e-07,0.0,0.0,2.1356448829358265e-06,6.753501856688569e-07,0.0,0.0
em4,0.0,0.0,0.0,0.0,0.00034083994272375643,1.1035099931370826e-05,1.3390791717258687e-06,9.468719518931801e-07,0.0,0.0,0.0,0.0,4.2284603716860295e-06,8.631308183090228e-07,0.0,0.0
001,0.0,0.0,1.2609689394479514e-06,6.304844479542138e-07,0.0002468092332091187,9.436987369728385e-06,8.340819881888158e-05,5.307136726622405e-06,1.2458959916970128e-05,1.969934326070759e-06,1.4201738206639669e-14,2.6371966859891445e-15,2.8649216751178696e-06,7.656825065268467e-07,0.0,0.0
002,0.0,0.0,0.0,0.0,1.7942888118118373e-05,2.3164168495780204e-06,0.00017834534570654033,7.897264683840469e-06,6.888999358336268e-05,4.799793187261859e-06,1.778357264651186e-14,3.708131169346434e-15,8.939196401893752e-07,3.6494114816989773e-07,0.0,0.0
003,0.0,0.0,0.0,0.0,2.354405628354244e-06,9.611820436472841e-07,0.00011319226890445305,6.716725762499517e-06,0.0002103994152641951,8.443037730807098e-06,2.694506455006528e-06,4.2603888841418716e-07,3.838981044524061e-07,1.3572847882155925e-07,0.0,0.0
004,0.0,0.0,5.712953933551067e-07,4.0396684247563554e-07,4.559302083202942e-07,2.2796510960258757e-07,2.5071375974128818e-05,2.768670155996671e-06,0.00032977436186024795,1.1060277749507322e-05,3.2731972324101687e-14,5.8788358184423624e-15,3.838981044524061e-07,1.5672572984487412e-07,0.0,0.0
006,0.0,0.0,0.0,0.0,2.0658188070061625e-06,7.303772645314521e-07,0.0,0.0,0.00027673302271511384,1.004477234543605e-05,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,0.0,0.0,1.4212272594427703e-06,5.802135831340947e-07,0.0,0.0,0.00032063311910073466,1.0908160449676203e-05,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.0,0.0,1.4212272594427703e-06,5.802135831340947e-07,0.0,0.0,0.0002731173809234842,1.0337645197508887e-05,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003972305597386758,1.210978599779799e-05,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002615092322839038,1.0427055677798816e-05,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,8.586081067327887e-07,6.071276377468078e-07,0.0,0.0,0.00016855066177354986,7.807959024954133e-06,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022160339738904359,9.062036855118425e-06,0.0,0.0,0.0,0.0,0.0,0.0
