mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.00014155252413940836,7.5022691718736326e-06,5.857568673824857e-05,3.1490482474682848e-06,3.2968786940576804e-07,2.3312453222208821e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.1068197937706242e-07,1.4897465476411801e-07
em4,0.0,0.0,0.00013535728327215303,7.340779719109024e-06,4.415406160757553e-05,2.8383306200944544e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5172370854110765e-06,5.366767380874735e-07
001,0.0,0.0,0.00012106105418800284,6.7152592583562164e-06,3.099769545225172e-05,2.197368209083828e-06,3.0238565102276553e-06,7.333929425892005e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.225894225917084e-06,9.65600728068155e-07
002,0.0,0.0,0.00011687548954768079,6.453369045913749e-06,2.7549485950444167e-05,2.0365165017026133e-06,2.621114477201174e-06,7.005222894134049e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.788888209188322e-06,1.0818372640102614e-06
003,0.0,0.0,0.00011600588523935643,6.366650150668572e-06,2.711883093727999e-05,2.049990791387705e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0277580882311322e-05,1.2112246670640375e-06
004,0.0,0.0,8.704000478064128e-05,6.15465755500241e-06,1.97984750712198e-05,1.7499545011827516e-06,4.200836895230374e-07,1.8786713082716848e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.413187821294578e-06,1.1859501829313691e-06
006,0.0,0.0,0.00011081184693414167,6.345068363605648e-06,1.861897374696475e-05,1.8257406184268905e-06,2.2694276684185527e-06,6.294260008542457e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.039670396989155e-06,1.0556604229517803e-06
008,0.0,0.0,8.530995035186477e-05,6.238481615212366e-06,9.703802482014906e-06,1.3084605377220026e-06,7.671950915266399e-07,3.1320607524590043e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.533684363602165e-07,2.533684363602165e-07
010,0.0,0.0,0.00010893432409003454,6.1183614722111074e-06,1.3360461005336642e-05,1.4665011148298715e-06,4.518238930181303e-06,1.0649591838600673e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.00010981200498266474,6.1774078344173956e-06,7.532727582253806e-06,1.0652885604653156e-06,4.822442607269449e-06,1.0523432870522557e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.0341813347742017e-06,4.222027370695191e-07
020,0.0,0.0,0.00010916962263846989,6.18051329196787e-06,5.510626368502104e-06,7.716420457835658e-07,4.873125459614249e-06,9.947225617096757e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.4959076099710768e-06,8.319692105802819e-07
030,0.0,0.0,5.245114210739201e-05,3.976310899296096e-06,2.704508693321862e-06,5.30397803343227e-07,1.3594329279947474e-06,6.797164422276046e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6498091008954777e-07,1.6498091008954777e-07
040,0.0,0.0,1.8920367491116844e-05,2.2944316631711678e-06,1.0175253933470714e-06,3.5974956928511997e-07,1.659752116348095e-06,5.868110031378945e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
