mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,1.7018611575914796e-07,1.20339757376597e-07,1.083766994942759e-06,5.418834974713795e-07,9.408738348964198e-07,3.556169056738955e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8568800621516776e-06,6.565062771161555e-07
em4,1.2607498996600943e-07,1.2607498996600943e-07,3.37202939622711e-06,7.189190789222464e-07,1.0688300847745148e-06,4.039797993311772e-07,1.6019142326627614e-07,1.6019142326627614e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,0.0,0.0,8.844944146179515e-05,5.423182625221592e-06,7.369719518027805e-06,1.0986129742176578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,0.0,0.0,7.575143669437906e-05,5.410816779194791e-06,5.128168536427438e-06,9.522770084670123e-07,3.967480461533348e-07,2.805432475295505e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.5762472023640935e-07,1.8216818396720775e-07
003,0.0,0.0,6.654407456113482e-05,4.840369099759432e-06,3.674154157258799e-06,6.822733176617189e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330287308657088e-06,6.651436680643286e-07
004,1.3762738223144413e-07,9.731725706273436e-08,6.708160113644386e-05,5.085443310082313e-06,2.4520665762485763e-06,6.130166406281979e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0530153206193081e-06,4.709227521457356e-07
006,2.1193886229793633e-15,2.1193886229793633e-15,3.3622742420800155e-05,3.96247836957337e-06,9.184351260271963e-07,4.592175561457059e-07,1.3458616965836633e-07,1.3458616965836633e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.5292791982257763e-07,1.5292791982257763e-07
008,2.1193886229793633e-15,2.1193886229793633e-15,3.490422037472868e-05,4.583148541245951e-06,1.0344784673721549e-06,4.223240631439507e-07,2.736467917190801e-07,2.736467917190801e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.115967451135633e-07,2.20332182091449e-07
010,9.43371069196212e-16,9.43371069196212e-16,1.6590531044658607e-05,2.1599031434892246e-06,7.336871762990686e-07,4.2359447898383765e-07,4.986085650308354e-07,3.5256951199779567e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3458616965836633e-07,1.3458616965836633e-07
014,6.769641691072867e-07,2.2565472303576223e-07,3.357673715779697e-05,3.5197982103371668e-06,2.2088417519498635e-06,6.984970579323194e-07,6.155260379651589e-07,3.5537413941876204e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,4.882898385138761e-06,9.576151463946174e-07,1.7820457225805582e-06,6.735499887778641e-07,1.58668804687309e-07,1.58668804687309e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.712053041006536e-07,3.3319248888843714e-07
030,5.145469924538347e-16,3.638396613634634e-16,3.2700791758089755e-06,6.818585862526225e-07,2.5671225894041607e-07,1.8152298669799158e-07,1.2920159104338943e-06,7.459457458489773e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.9059916041390863e-07,1.9059916041390863e-07
040,3.5533775332563944e-07,2.512617348240872e-07,3.1337742474369714e-06,7.189370727999325e-07,2.5671225894041607e-07,1.8152298669799158e-07,6.19171487698094e-07,6.19171487698094e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.283683646202454e-07,5.359937510422026e-07
