mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.0001506052335642149,8.499145165007898e-06,0.0001276024045292994,5.936601127950193e-06,0.0,0.0,0.0,0.0,6.69396879941139e-06,5.719043776902421e-07,0.0,0.0,0.0,0.0
em4,0.0,0.0,0.00017893655956872462,8.935665498542555e-06,0.00018523110073710207,6.941828567647619e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,0.0,0.0,0.00016263456781549673,8.489455303463003e-06,0.00015391098834127015,6.385304056317125e-06,9.346351851887296e-14,9.346351851887296e-14,0.0,0.0,1.0846141458307757e-05,4.591537612056113e-07,0.0,0.0,0.0,0.0
002,0.0,0.0,0.0001267932135971943,7.702139015062758e-06,0.00014026552243911095,6.133382967443541e-06,0.0,0.0,0.0,0.0,9.32570429900113e-06,3.9621122038939354e-07,0.0,0.0,0.0,0.0
003,0.0,0.0,9.989088515955598e-05,7.729789024044474e-06,0.00010062698380365891,5.006380161375567e-06,1.386566527160731e-06,9.348229946101511e-08,0.0,0.0,7.228140735942797e-06,3.5784631343694524e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,0.0001391985358028627,8.82134864608519e-06,9.797569933650149e-05,4.980384865770537e-06,2.517071818989887e-06,1.4755336190894646e-07,0.0,0.0,3.5300028900066744e-06,3.004937892198103e-07,0.0,0.0,0.0,0.0
006,0.0,0.0,0.0001908446065011206,1.0274728080994556e-05,0.00017324043297057415,6.628861077625251e-06,4.6000624482047643e-07,3.2527355950119087e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,0.00016517741551378548,1.0185275402324747e-05,0.00014007674785935812,6.0673975804328235e-06,3.950858129654394e-07,2.793678677738555e-07,4.500230079528499e-07,3.1821434225279986e-07,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.0001982006195058772,1.0402834393868265e-05,0.0001862548083613881,6.926890760208463e-06,4.1101368692943216e-06,9.19054576832755e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.00020006545304614086,1.0618371200987797e-05,2.8875891301845477e-05,2.7285153978297883e-06,0.00012638038557665203,5.623853737773864e-06,1.5877448952557137e-06,5.613526270215351e-07,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.000144455993838298,9.063975232888876e-06,1.372497635635505e-05,1.7430737859442871e-06,0.00012674411629364985,5.935337125977223e-06,9.100867248076587e-07,4.5504336240382936e-07,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.00014709094443613564,9.157482123381139e-06,1.1280503719687398e-05,1.4812026529003554e-06,0.00012628874201591226,6.0001591280874465e-06,0.0,0.0,0.0,0.0,0.0,0.0,4.54848252776334e-07,3.216262999903484e-07
040,0.0,0.0,0.0001194460756744283,7.980826432542405e-06,1.378993862085163e-05,1.950191787623608e-06,7.118476329423576e-05,4.6239472460314355e-06,4.881553199499867e-07,3.4517794047242454e-07,0.0,0.0,0.0,0.0,2.6418567568328696e-06,7.62638338221555e-07
