mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.00019497708248858428,8.719640493156758e-06,0.0002297787589296717,7.340013190132735e-06,0.0,0.0,0.0,0.0,2.700878389867555e-05,1.2689833959910534e-06,0.0,0.0,0.0,0.0
em4,0.0,0.0,0.00011821355967674538,6.204602296157031e-06,0.00017335702646494117,6.199234683164888e-06,0.0,0.0,0.0,0.0,4.898069049931812e-06,5.732756620710022e-07,0.0,0.0,0.0,0.0
001,0.0,0.0,0.00011042815611444575,6.088101274885533e-06,0.00014271310910566633,5.5550997830787674e-06,4.100270136121344e-13,2.0501349992186428e-13,0.0,0.0,3.184491370995889e-05,9.790328176835897e-07,0.0,0.0,0.0,0.0
002,0.0,0.0,0.00011025927629128715,6.173334590847728e-06,0.00015239014361135647,5.7515948977041865e-06,2.6049257504297467e-13,1.164958236983177e-13,0.0,0.0,2.1985267461608522e-05,6.250962927879025e-07,0.0,0.0,0.0,0.0
003,0.0,0.0,0.00011387715897207835,6.316768334869658e-06,0.0001479345945651972,5.689791966272913e-06,1.7018098225183654e-13,7.610724830837925e-14,2.8137701956696985e-07,1.9896360046564745e-07,1.4339994258574792e-05,4.020734530679794e-07,0.0,0.0,0.0,0.0
004,0.0,0.0,0.0001244979970411696,6.863796734271833e-06,0.00010532088646503755,4.710093480591022e-06,7.52006813984019e-07,3.461392013360861e-08,2.8137701956696985e-07,1.9896360046564745e-07,5.473049034111914e-06,2.482625511066012e-07,0.0,0.0,0.0,0.0
006,0.0,0.0,7.720790155039133e-05,7.199674239519318e-06,0.00013069215152681292,5.295913330639315e-06,7.3197013495102926e-06,1.1573463738493914e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,0.0001325280582899227,7.588534979667506e-06,0.0001312715260419069,5.390675416029592e-06,1.1817841926310116e-05,1.5008674095639477e-06,4.951768241932919e-07,2.4758841898084884e-07,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.00013936383769527904,7.778530374135775e-06,0.0001507828130367527,5.838333444627947e-06,2.7305190826661968e-05,2.3414009765930216e-06,1.3914263448806656e-06,4.400076483494091e-07,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.00014175692086126885,8.038297164878725e-06,2.0664533825875103e-05,2.066453451429539e-06,0.00014467113130171326,5.718628515332152e-06,3.6719346881903562e-06,7.828590920700179e-07,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0001678945388306906,9.284588816887776e-06,2.1038466516269782e-05,2.169952106600505e-06,0.00016904786310900242,6.570231949447921e-06,4.658876387941355e-06,9.509891222710158e-07,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.00013174222997230486,8.802397905550112e-06,1.687826836137384e-05,2.0173390352891122e-06,0.00014522486216104766,6.186787355922238e-06,1.7625353073555644e-06,6.231503351574176e-07,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.00014290695793270141,1.0005488430752837e-05,7.90520487043586e-05,5.632225573299206e-06,0.00019741643094008611,7.570574782751767e-06,2.0133765569485356e-06,7.118361132891965e-07,0.0,0.0,0.0,0.0,0.0,0.0
