mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,2.456909553777979e-07,1.737297389928178e-07,8.387783149164105e-05,6.166820539707891e-06,2.0671351047379987e-05,1.86387302508462e-06,3.95612240627809e-06,7.346334697468712e-07,0.0,0.0,0.0,0.0,0.0,0.0,8.718701289628432e-07,3.559394965091945e-07
em4,0.0,0.0,0.00014138454783805927,7.854696842729243e-06,3.1255444926823986e-05,2.425892881537414e-06,1.2161892308123287e-06,4.965071540156455e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.5834527657893799e-06,5.5983509847817e-07
001,0.0,0.0,8.476457597616146e-05,6.389370154036742e-06,1.3838835526636607e-05,1.5376484590965165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.509385938488365e-07,3.895724398771137e-07
002,0.0,0.0,0.00010509336482384461,5.988250543930681e-06,2.023569205517088e-05,1.895246178997203e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.608993644371878e-07,2.551944039899663e-07
003,0.0,0.0,0.00011596511338762899,6.422713511165493e-06,1.6240861428492872e-05,1.6932267271852597e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2148315224214262e-06,4.95952882512702e-07
004,0.0,0.0,0.00011782437757072309,6.545799032527937e-06,1.4846797613518186e-05,1.5313301824376878e-06,3.7389578008011893e-06,1.1273382275278208e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.062792046075105e-07,1.4586143195134073e-07
006,0.0,0.0,0.00011558349729357524,6.333937124345441e-06,1.2961827496417891e-05,1.527566157914377e-06,1.6400417022168439e-06,5.186267250410088e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.157953025693311e-06,1.073578837352708e-06
008,0.0,0.0,9.195224684613585e-05,5.344615924934626e-06,1.454178833271715e-05,1.750625723468443e-06,2.4075067102940977e-06,8.025022799955594e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,6.546997132583515e-05,4.724888403857853e-06,5.178182820194552e-06,9.965417905807219e-07,1.5994738631407807e-06,5.331579572623176e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.9125123251182015e-06,9.210172186786367e-07
014,4.265564406545775e-15,4.265564406545775e-15,3.129302378423582e-05,3.6625716378581983e-06,1.9600830447529322e-06,4.900207698344051e-07,1.1347732437636027e-06,5.074860113583033e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.175381633386398e-07,2.2453339203507718e-07
020,0.0,0.0,3.5351830031475525e-05,4.1095667126527735e-06,1.4812714403450447e-06,4.108307916469678e-07,1.6281512270820243e-06,6.646899327085725e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.345396414882068e-07,1.345396414882068e-07
030,0.0,0.0,3.091906560473229e-05,3.456856639205272e-06,4.551298689620755e-07,2.0354025294549142e-07,8.861568906705384e-07,3.6177199663975173e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,4.265564406545775e-15,3.016209583901243e-15,5.123269166055958e-06,8.659904726101375e-07,4.551298689620755e-07,1.7202292411462335e-07,1.3938595059300636e-06,8.047451748307858e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.096569873347414e-07,2.1896055374235724e-07
