mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,3.7370155672459227e-07,1.4124591958782016e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,2.4069102218972794e-07,9.097265489668575e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,4.020908268303303e-08,2.3214726283136302e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,4.4156312450634566e-08,3.1223227996092817e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,4.333513710080677e-08,3.064257066141075e-08,1.6256979789580345e-07,1.6256979789580345e-07,0.0,0.0,1.1881824504573502e-07,1.1881824504573502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,2.6913243765230963e-07,1.017224994813698e-07,4.2152191121398384e-07,2.4336581186215867e-07,0.0,0.0,1.1881824504573502e-07,1.1881824504573502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006,1.9166016351880428e-07,6.776210067646058e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,2.452366161264283e-07,1.0967315047086758e-07,1.0091406618937629e-07,7.135702242671677e-08,1.620033529399296e-07,1.620033529399296e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,1.4930238807925433e-07,7.465119512553631e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,1.580380579878955e-07,1.580380579878955e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,3.247603702585298e-07,3.247603702585298e-07,1.2786108390064123e-07,9.041143967922419e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
