mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,1.2320742453499594e-15,7.113384030493102e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,0.0,0.0,3.504220340050764e-07,3.504220340050764e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,7.77159614575304e-16,7.77159614575304e-16,8.876736246300135e-07,5.124986110467065e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,0.0,0.0,1.2395922284672868e-06,5.060613593631201e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,0.0,0.0,5.557350865788178e-07,2.778675432894089e-07,0.0,0.0,5.673283625574939e-08,3.275472036323644e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,0.0,0.0,7.957521761726484e-07,3.978760880863242e-07,1.9534674945557405e-07,1.9534674945557405e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006,0.0,0.0,5.654057832515418e-07,3.998022764835115e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
008,0.0,0.0,9.894081101310908e-07,4.4247674542214113e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,8.497476260928985e-08,6.008622884525704e-08,2.0153141123341675e-07,2.0153141123341675e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,1.400291062271479e-07,1.400291062271479e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,2.0153141123341675e-07,2.0153141123341675e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,4.6215017516122795e-07,3.267895132057742e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
