mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.0,0.0,0.00018968260183657845,7.497862669427872e-06,5.563363120778757e-07,3.9338920834596604e-07,0.0,0.0,0.0,0.0,1.8304444478702575e-05,2.324666779718501e-06,0.0,0.0
em4,0.0,0.0,0.0,0.0,0.00017824567533911267,7.532254818834435e-06,3.95791457049724e-06,9.894786563275626e-07,0.0,0.0,0.0,0.0,5.1728153503836056e-05,3.5695816568260185e-06,0.0,0.0
001,0.0,0.0,0.0,0.0,4.413795064430981e-06,1.1796363088233532e-06,0.00020108820269851301,7.611301209483336e-06,0.0,0.0,0.0,0.0,2.936540853678381e-06,8.477063392959612e-07,0.0,0.0
002,0.0,0.0,0.0,0.0,0.0,0.0,0.0002929173299897397,9.300135148329145e-06,0.0,0.0,2.886242653771906e-07,9.620808937261371e-08,2.7165691166369478e-06,7.842059735904063e-07,0.0,0.0
003,0.0,0.0,0.0,0.0,0.0,0.0,0.00027616936535098313,8.955405436422904e-06,1.6498431148863573e-05,2.356918755128014e-06,5.072556735748189e-14,7.0343704297511324e-15,4.522132294626783e-07,3.197630433553784e-07,0.0,0.0
004,0.0,0.0,0.0,0.0,4.31276865655024e-07,3.049587891805969e-07,6.91982740753302e-05,4.359081402459391e-06,0.00011367399619392158,6.210673531996239e-06,3.7085516860995914e-07,8.29257348797454e-08,4.79225492160883e-07,3.388636098135844e-07,0.0,0.0
006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011548702832976192,6.199668586834942e-06,0.0,0.0,4.522132294626783e-07,3.197630433553784e-07,0.0,0.0
008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2646898354410646e-05,2.3871928030517144e-06,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.612733199384039e-05,2.9899192707128945e-06,0.0,0.0,0.0,0.0,0.0,0.0
014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033803448080945114,8.482732291543552e-06,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003272109256033285,9.240150393197705e-06,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027001892076608037,8.053989445069655e-06,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005167965495209857,1.1515687312329672e-05,0.0,0.0,0.0,0.0,0.0,0.0
