mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,2.4012008795251556e-07,1.6979054482920995e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
em4,0.0,0.0,1.8192880086906118e-07,1.8192880086906118e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
001,1.4296559897342836e-14,8.254122946271588e-15,1.8351133345541312e-06,6.488105482437722e-07,1.9256647725942826e-07,1.9256647725942826e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002,0.0,0.0,1.9259128790955816e-06,6.809130787373279e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
003,0.0,0.0,1.2784299828858834e-06,5.717312450347721e-07,1.9385020466721098e-07,1.9385020466721098e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
004,0.0,0.0,1.9127333571067644e-06,7.808700869198859e-07,6.021036732704485e-08,4.257515823329446e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
006,0.0,0.0,1.5470224121954945e-06,4.892114288703995e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7499817568749044e-07,1.7499817568749044e-07
008,0.0,0.0,1.7846093424076243e-06,4.949615586375346e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
010,0.0,0.0,1.2101502338562113e-06,4.94041760922813e-07,0.0,0.0,5.296870718889275e-08,3.7454533313323264e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
014,1.905712576466231e-07,1.3475423068397262e-07,1.9893490095704123e-06,6.290873893881462e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
020,0.0,0.0,1.0986508004257188e-06,4.48522306867263e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
030,0.0,0.0,5.3875528190103e-07,2.6937764783471315e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
040,0.0,0.0,2.1776849749621715e-07,1.5398557553961786e-07,1.865577838940054e-07,1.865577838940054e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
