mtl,Ia,Err_Ia,IIP,Err_IIP,II-other,Err_II-other,Ib,Err_Ib,Ic,Err_Ic,Long-GRB,Err_Long-GRB,Pair-Instab,Err_Pair-Instab,Low-mass,Err_Low-mass
em5,0.0,0.0,0.00012983488682487523,6.979966399636042e-06,7.816602307078824e-05,3.5097580828608e-06,2.898381372352875e-06,6.179369897253048e-07,0.0,0.0,0.0,0.0,0.0,0.0,3.1544412226585944e-06,6.18636800894548e-07
em4,0.0,0.0,0.00011941874522099228,6.573785960748416e-06,5.951483102524961e-05,2.99451596017288e-06,6.41688363475911e-06,8.814267821759114e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.212580129742351e-06,8.967087402056035e-07
001,0.0,0.0,0.00013160085316421698,6.217556053135714e-06,5.989916876097973e-05,2.9474455775507908e-06,5.668182976729144e-06,8.181317676915782e-07,0.0,0.0,0.0,0.0,0.0,0.0,4.193267594285198e-06,6.988779232453676e-07
002,0.0,0.0,0.0001096543698287368,6.06390043768174e-06,5.02734935334373e-05,2.6949422682164125e-06,8.53167437245976e-06,1.0501764841302685e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.2767143448340125e-06,7.696878674183354e-07
003,0.0,0.0,0.00010210439408348568,5.716748520734385e-06,5.2077720711363e-05,2.7523931352209103e-06,6.458378028760377e-06,8.956158924788353e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.190153805254921e-06,7.824450705306172e-07
004,0.0,0.0,0.00010574037141283227,5.8296556099726755e-06,3.748260235641052e-05,2.3995778029308507e-06,1.1210459552123045e-05,1.1950389172241603e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.3527209854279661e-05,1.2956717469174544e-06
006,0.0,0.0,6.3588017331868e-05,7.391956741586891e-06,2.078731462931344e-05,1.7568486092573662e-06,1.3976701737845905e-05,1.383899779925838e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.751645211948136e-05,1.5131910205356874e-06
008,0.0,0.0,0.00010880010798159379,6.209550341621971e-06,2.4216398950879334e-05,1.9707025929285757e-06,1.8181361116211767e-05,1.5824845084781995e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.2432989747229888e-05,1.7679672876065085e-06
010,0.0,0.0,9.690015402450689e-05,5.632207154739816e-06,1.1674684893813531e-05,1.2971871617010665e-06,4.9496877029793605e-06,8.366498710524368e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.497107929521455e-05,1.8876361075102022e-06
014,0.0,0.0,0.00010731947341158801,5.898811654338311e-06,9.554455611068936e-06,1.1672626117842452e-06,5.1306233333424684e-06,9.069746517319536e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.6436866396073198e-05,1.611767390106803e-06
020,0.0,0.0,0.00010467430531384548,5.8332708008452166e-06,1.0183481282733634e-05,1.1681253819780365e-06,2.4088057071287035e-06,6.437803424167596e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.9563111678730092e-05,1.6713893997155207e-06
030,0.0,0.0,0.00010793658822013993,5.8450941002036305e-06,7.5875294962411995e-06,8.941989492349477e-07,6.822586926553331e-06,1.2893478076173616e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.1827257267517547e-05,1.339173296754797e-06
040,0.0,0.0,0.00011188898450710787,6.49245732123428e-06,8.808718417439302e-06,1.0104292268353446e-06,5.3377931467316386e-06,9.912033370149392e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.6540186144920066e-06,6.852646645307871e-07
