,id,sfr,snr,snr_per_mass,snr_per_volume,mass,z,halo_volume,sfrd
0,1130.0,0.14212053,1607.4899835666924,1.2495906430780205e-10,0.044499723653689004,6874977.9,11.980213315300292,7.350609068275972e-17,202444675.63993907
1,3070.0,0.10222784,528.4103265157185,7.454632875454622e-12,0.0026547021997564975,3770969.4000000004,11.980213315300292,1.8428262949561692e-17,72809614.17105463
2,3391.0,0.14571746,528.1307538876287,5.132378731447491e-11,0.018277140317961262,5456954.4,11.980213315300292,3.238879183311235e-17,155676262.56095335
3,139.0,0.17022695,1191.4563118113265,4.1438329824441694e-11,0.014756786441005237,7763707.99,11.980213315300292,2.7338842937899255e-16,424341890.9032405
4,1367.0,0.14572513,574.9066379668359,1.6108330543614128e-11,0.0057364086525762414,2176260.2,11.980213315300292,5.0450611216894355e-17,103789637.83570872
5,1628.0,0.11100464,860.1936425462072,1.7689049428176308e-11,0.006299325427976525,4925606.3,11.980213315300292,5.827369618761829e-17,158121408.211243
6,296.0,0.25230712,353.78256361156656,1.933994559080664e-11,0.006887233343460159,8177171.9,11.980213315300292,2.264819518597967e-16,449251007.8421392
7,476.0,0.33654997,3312.6502651994906,1.6144944583658235e-10,0.057494474399009815,14503096.66,11.980213315300292,2.0969566797283857e-16,1078652650.7105112
8,438.0,0.28015655,132.22110042970365,1.3862618343731227e-11,0.004936678174006488,5494738.05,11.980213315300292,1.3919963921089459e-16,399071139.7794138
9,1086.0,0.110905774,287.1302993169002,7.2223903265874925e-12,0.0025719972811300354,6626928.9,11.980213315300292,1.6461110986745842e-16,236970866.67239124
10,1318.0,0.25842223,92.92036097072582,8.636248653651731e-13,0.00030754926072861974,4574515.4,11.980213315300292,6.284280463750208e-17,276083641.10290605
11,239.0,0.18098171,1484.7146642021391,6.396997755794479e-11,0.022780630914851493,5232723.1,11.980213315300292,1.9880938481835418e-16,257800780.63114116
12,710.0,0.10202509,353.3485604320086,9.430039866311223e-12,0.003358173097875215,1734147.2,11.980213315300292,2.1384188422692335e-17,36332604.88858575
13,1500.0,0.11195146,903.0218124708197,4.998007920487861e-11,0.017798626495218732,4055408.4000000004,11.980213315300292,2.9798255901275635e-17,119602584.89986077
14,172.0,0.11897039,395.32234768847997,7.2279514631981325e-12,0.002573977682021677,3407459.1,11.980213315300292,6.817595194088615e-17,127101211.27982205
15,3388.0,0.120454304,1092.1211158835079,4.9407497681232345e-11,0.0175947219628616,4622458.0,11.980213315300292,2.6366810016440248e-17,128686540.76252009
16,225.0,0.53474265,5470.533259401908,1.856150481849371e-10,0.06610019365902177,35419977.24,11.980213315300292,1.2534771116759527e-15,4379879975.103005
17,969.0,0.122585304,651.5378250463151,4.276367839045119e-11,0.015228762165687046,4047906.56,11.980213315300292,9.986066148447088e-18,130963180.19555299
18,1954.0,0.13973023,1367.4659894530055,9.239250382240722e-11,0.03290230213025708,6164643.8,11.980213315300292,9.88804242170617e-17,199039794.5282366
19,4884.0,0.12909998,83.87946211975385,1.1121314827990464e-12,0.00039604604856212085,2391680.0,11.980213315300292,8.562725868015318e-18,91948726.81738037
20,38.0,0.1926315,1526.6956663726178,9.949690649420723e-11,0.03543228230713242,4600053.1,11.980213315300292,1.0425281763268877e-16,205796559.8049148
21,696.0,0.10151537,414.7179047628612,1.1719278900843629e-11,0.004173404109552768,2220738.6,11.980213315300292,3.0608062131980084e-17,72302172.50146197
22,646.0,0.1673089,1240.4543541523133,9.176356673077494e-11,0.032678328567969095,7493930.3,11.980213315300292,2.1019900256129417e-16,357486662.82248247
23,608.0,0.13200457,897.6489030539805,3.61946267624175e-11,0.0128894282107347,11598569.6,11.980213315300292,1.9006348812309127e-16,329061108.3713194
24,4462.0,0.114335015,314.1172247886902,1.9453328201414925e-11,0.006927610525116821,1254824.1,11.980213315300292,1.0729222353162929e-17,40716346.58617331
25,845.0,0.22024156,1961.6926562387061,7.7960090371349e-11,0.027762711706901328,13152011.16,11.980213315300292,2.1963804538398254e-16,705880741.8423426
26,493.0,0.33949247,717.962188114535,4.984810015235239e-11,0.01775162685259156,8350966.6,11.980213315300292,2.258277642263472e-16,725388967.0762389
27,124.0,0.13333526,1416.1906372280757,4.030778515306178e-11,0.014354183190626897,8612983.2,11.980213315300292,4.2325516266229027e-16,284895645.9218131
28,2511.0,0.107365295,467.4060107953337,6.551282554577438e-12,0.0023330061318147014,6167371.3,11.980213315300292,3.264702546657823e-17,152937315.39884752
29,708.0,0.10496894,27.69250220819969,3.619366516462547e-13,0.00012889085771902845,1349570.1,11.980213315300292,2.5538927715977288e-17,37380952.29902433
30,3838.0,0.10529732,296.71790114680044,8.58684219899365e-12,0.003057898256758912,2054528.9,11.980213315300292,2.8050708432206876e-17,74995786.2989776
31,796.0,0.123533234,31.91105358465938,4.020843659536637e-13,0.00014318803737464956,1373083.2,11.980213315300292,2.664520627751116e-17,43991964.932657324
32,297.0,0.12660293,671.3453697984116,1.1850819252013947e-11,0.0042202475243047375,5082990.5,11.980213315300292,4.569273886522025e-17,180340511.6693268
33,24.0,0.3592741,975.5245745223156,2.2301503333589755e-11,0.007941886736299811,6135446.4,11.980213315300292,7.091468964105259e-17,511770738.82521427
34,2796.0,0.11961796,341.4769746812766,4.07488140554537e-12,0.0014511239938678308,2054682.2,11.980213315300292,1.227512932751204e-17,42597679.43609414
35,2315.0,0.15010902,826.4507314068418,2.649815698767955e-11,0.00943637558280104,4419683.9,11.980213315300292,5.2242350295602065e-17,160367955.97649997
36,209.0,0.18567163,908.0963371892901,2.383077331344427e-11,0.008486481815275284,4960091.04,11.980213315300292,1.6029746423319626e-16,264481373.03518906
37,1529.0,0.11366241,7.0248902563477875,5.484637015431089e-14,1.9531582833102127e-05,1246183.2,11.980213315300292,1.121602800686503e-17,40476822.25239339
38,73.0,0.30841568,3.734790150102974,2.7192317777311282e-14,9.68357624392115e-06,3117451.0,11.980213315300292,1.538562239913912e-16,219662536.7913814
39,1907.0,0.11956707,1291.7690273558258,2.623557356879925e-11,0.009342865843103954,8318546.9399999995,11.980213315300292,6.940789926551467e-17,255477340.6421425
40,15.0,1.3674151,8181.07928376265,5.797015626195454e-10,0.20644008084630647,49398411.49,11.980213315300292,4.2945431881887036e-15,16556511605.111282
41,276.0,0.11044752,145.87491402676397,1.0220918114097327e-11,0.0036398162396924835,1109112.8,11.980213315300292,1.2520827807424985e-17,39331953.59184855
42,1656.0,0.1239522,490.1977142652553,8.191399687107025e-12,0.0029170754793369402,4861288.7,11.980213315300292,4.3753338948473656e-17,132423494.2896191
43,520.0,0.217451,1303.3622747244503,3.9144039408906776e-11,0.013939756559754464,8382520.7,11.980213315300292,1.5648985462402084e-16,464624609.43447495
44,414.0,0.24296951,743.894406362894,2.9487482355523837e-11,0.010500917427099464,4599402.7,11.980213315300292,1.0647859890277012e-16,259574832.2340108
45,47.0,0.84962463,2778.9290645460096,2.020083873457415e-10,0.07193809798759512,22931047.05,11.980213315300292,1.5648329674691406e-15,5143580777.550057
46,5598.0,0.114740655,744.1009956369164,2.389235819053534e-11,0.008508413077540888,5869235.3,11.980213315300292,1.5349821158034183e-17,122582402.50822218
47,1082.0,0.13151965,3.2231407103731233,1.339490560005893e-14,4.7701189255196515e-06,2017875.9,11.980213315300292,1.193589636227482e-17,46836042.76688299
48,725.0,0.15561965,4.728770144776878,2.3491052843823662e-14,8.365502460145184e-06,1532624.2,11.980213315300292,3.0557824599742184e-17,55418400.08521436
49,75.0,0.15481076,643.0479062923112,1.762400376965159e-11,0.006276161731567176,3737857.2,11.980213315300292,2.0013669629038393e-17,110260685.39771295
50,846.0,0.192578,1058.7783028221052,2.3724848899453315e-11,0.00844876060491822,7853346.300000001,11.980213315300292,1.301830091102188e-16,342899005.73643535
51,1337.0,0.14502294,389.0252337850208,9.246941943480564e-12,0.003292969288830527,6516907.5,11.980213315300292,7.462499280502984e-17,258223794.6960438
52,3624.0,0.13350587,612.7488239484597,1.460035492800712e-11,0.005199396803594081,3759224.0,11.980213315300292,1.734292686954142e-17,142630093.00016966
53,344.0,0.24172364,1301.0681300741517,4.0801050088086634e-11,0.01452984194270104,7984807.8,11.980213315300292,1.696888986637398e-16,516487630.8965221
54,623.0,0.15997462,887.1101487294226,5.687191702466734e-11,0.02025290926490407,4869815.75,11.980213315300292,1.2229378296395663e-16,227877070.65631202
55,490.0,0.30302694,842.3227109549545,5.143639048907846e-11,0.018317239931223757,13637668.24,11.980213315300292,1.859115903015704e-16,1079122604.2160003
56,270.0,0.2886059,707.3429813020873,3.025362549055893e-11,0.010773752038794807,6551544.859999999,11.980213315300292,2.0448351318001302e-16,513883601.2403758
57,872.0,0.18924506,208.48538515878602,1.1545223973497058e-11,0.004111420641523537,1994152.6,11.980213315300292,2.3030897360547665e-17,67392893.18045887
58,244.0,0.16911829,355.1437387828035,3.696227933898847e-11,0.013162800356314359,2427588.85,11.980213315300292,6.482400427167923e-17,120450920.65105285
59,113.0,0.32367915,2771.9146836777636,2.3194871089484722e-10,0.08260027868987216,15878065.4,11.980213315300292,2.4859642648930514e-16,1267934910.362305
60,5906.0,0.11718639,1420.729883320326,9.362732438686808e-11,0.03334203952893868,4878308.9,11.980213315300292,3.026205045063975e-17,125195286.9492117
61,774.0,0.1049945,1223.3446488420252,7.064343392979759e-11,0.025157144903711903,4982584.35,11.980213315300292,6.010277860470541e-17,149560218.3335341
62,0.0,0.45046705,2923.4267169807554,1.0282703302203177e-10,0.036618188355972435,17623002.9,11.980213315300292,1.847495769069066e-15,2085431509.6286452
63,275.0,0.2029671,1521.9765894000275,1.400352554779633e-10,0.04986857260065151,6159712.76,11.980213315300292,1.5895779300534807e-16,361397546.90155494
64,1360.0,0.15567872,428.9629423342054,9.458670328264814e-12,0.003368368817986195,2123281.6,11.980213315300292,2.552309285958024e-17,110878871.52700913
65,1607.0,0.11560489,794.3653000742355,2.3229536782584233e-11,0.008272372821886287,4486376.0,11.980213315300292,4.3606386452877736e-17,123505702.12361737
66,313.0,0.5777517,973.4645710345892,5.192301624890523e-11,0.01849053437732906,6721636.2,11.980213315300292,1.546029297229206e-16,822982826.6677824
67,291.0,0.15684023,2163.2128924390267,7.893797734846528e-11,0.02811095135231854,12707827.5,11.980213315300292,2.3982530571389176e-16,446824529.70930296
68,1506.0,0.106681645,427.44426723290155,1.3863848798476524e-11,0.004937116356674048,2639191.7,11.980213315300292,2.7223081943939018e-17,75981742.4645128
69,174.0,0.5271535,2193.0364313025916,7.473619390587174e-11,0.026614635714202924,13631208.2,11.980213315300292,5.566923629953149e-16,1689542626.0365543
70,1554.0,0.15802447,796.4126091937367,6.558862139559804e-11,0.023357053312604823,4266132.2,11.980213315300292,4.0907799954954474e-17,168824373.43318704
71,317.0,0.16455294,614.0782480744589,1.975021939003953e-11,0.007033337756047962,6966898.0,11.980213315300292,2.8949128596458624e-16,292998366.98380554
72,591.0,0.1389829,4.93288310236536,3.4967308255813967e-14,1.2452362402972361e-05,1047368.56,11.980213315300292,3.29608609906119e-17,49493813.64887621
73,112.0,0.3112666,1707.2088969849895,6.954555032579777e-11,0.02476617273012419,6550513.6,11.980213315300292,1.8306971341205834e-16,443386088.3754561
74,195.0,0.10539468,590.6661224391823,2.45136552632856e-11,0.008729665919000476,1632571.8,11.980213315300292,2.537974493628257e-17,37532564.448597215
75,588.0,0.21556303,469.9727581065011,1.3297441609913752e-11,0.004735410594021882,7538341.2,11.980213315300292,1.277710588637429e-16,383825507.9008681
76,938.0,0.13589926,541.2726972980411,9.484726852586837e-12,0.0033776479218121445,5374676.3,11.980213315300292,2.765350835277348e-17,145187055.0145416
77,976.0,0.1759038,1548.169613338072,7.60631597141247e-11,0.0270871873621546,5264996.2,11.980213315300292,8.376566044240628e-17,187925634.67870924
78,713.0,0.13339104,670.6509788101663,1.646142045921403e-11,0.0058621490600939945,3200719.3,11.980213315300292,5.611553583896378e-17,95004943.43102342
79,390.0,0.1256324,5.094663982045214,3.368790631900597e-14,1.1996748935111305e-05,1328053.0,11.980213315300292,1.3178324805835972e-17,44739508.197491035
80,340.0,0.16205153,2364.993730535857,7.38003147893102e-11,0.0262813556733276,12401004.6,11.980213315300292,4.1016082299078285e-16,461671081.97254616
81,1361.0,0.10772259,7.113681180967982,5.742632365961903e-14,2.0450341457468765e-05,3193738.0,11.980213315300292,3.3395536359582955e-17,76723133.49677257
82,1036.0,0.1507926,743.9456248186087,2.142256307905169e-11,0.0076288834447682434,5252675.36,11.980213315300292,7.107715697308197e-17,214797672.05978668
83,171.0,0.19380413,486.6716325813554,1.4736132331958067e-11,0.005247749093903727,2824086.5,11.980213315300292,9.769873310902533e-17,138032887.42143932
84,23.0,0.17744426,377.82349883165216,6.0865006308671795e-12,0.0021674905905540013,4617029.66,11.980213315300292,2.247160827040984e-16,189571374.6979536
85,1594.0,0.1084967,1775.984285369656,1.2131183754248853e-10,0.04320089364037355,6424499.45,11.980213315300292,6.307164327119473e-17,193186192.3775525
86,919.0,0.15036574,625.549327022422,2.03920299720494e-11,0.00726189575378634,6923617.84,11.980213315300292,1.935266280748471e-16,267737035.0861643
87,164.0,0.44510174,1910.8080154070992,1.396040457503031e-10,0.04971501260223159,8802014.3,11.980213315300292,2.4110724761023877e-16,951042865.3172679
88,349.0,0.12181856,344.78802106304914,2.4652184982203863e-11,0.008778998348335102,5484825.5,11.980213315300292,6.596726507663484e-17,130144034.43044676
89,863.0,0.12307607,1095.5470635706565,5.1626909147483653e-11,0.01838508637115083,9649561.76,11.980213315300292,1.2257560184640962e-16,306804135.7067115
90,579.0,0.48908335,1526.7558639762362,6.129105479784442e-11,0.021826627912553073,13579953.69,11.980213315300292,3.8917780027438815e-16,1915865923.2204044
91,1095.0,0.14061108,529.8248053361725,1.4295692528176308e-11,0.00509090213235722,5826475.2,11.980213315300292,1.0989609423680193e-16,250368160.0573605
92,3252.0,0.13873093,219.20110478205467,3.3505589780046145e-12,0.0011931823388123973,1371531.1,11.980213315300292,1.3516015361430013e-17,49404083.50059821
93,1274.0,0.1865878,232.75522968197973,3.504130356976526e-12,0.001247871320065751,4503902.7,11.980213315300292,8.472908944165615e-17,199339813.7976784
94,333.0,0.21084803,662.4017954146562,3.7002507479439416e-11,0.01317712617687876,4430745.7,11.980213315300292,1.900914859646654e-16,300344088.51888
