,id,sfr,snr,snr_per_mass,snr_per_volume,mass,z,halo_volume,sfrd
0,280176.0,21.1454,68754.46889013493,2.809324066893959e-09,0.1899216762898246,4305554731.28,0.524565820433923,3.3492137878580595e-12,5044757078750.252
1,172344.0,17.76547,37702.650219712436,1.5292412078376721e-09,0.10338289450711832,581640134.5,0.524565820433923,9.704786589694534e-13,515236580030.01526
2,110085.0,24.41087,27076.160122189,1.0178039347112133e-09,0.06880766505106413,541455129.39,0.524565820433923,1.7568259580437252e-12,655158620422.8359
3,44802.0,21.660727,21810.651669010436,1.1739357607015277e-09,0.07936280835535954,2013947996.88,0.524565820433923,1.1357204583991834e-12,2404467308139.7974
4,189186.0,28.906994,89058.06475609704,3.880944359221182e-09,0.26236754491116804,1176767963.86,0.524565820433923,2.9239029063218693e-12,1743172964961.796
5,235863.0,18.002361,84963.63645600945,3.3892422202828773e-09,0.22912649039455504,1893280050.96,0.524565820433923,8.79541330703085e-13,1770782228380.9043
6,221712.0,25.478117,132068.0736209911,5.547533496020285e-09,0.37503571526477536,3155013270.75,0.524565820433923,7.247533272452402e-13,4378401349020.163
7,387932.0,21.111166,73611.64888228396,3.5942614928596136e-09,0.2429866229361683,1223726512.18,0.524565820433923,4.95221064926438e-13,1361549046837.0037
8,396646.0,24.753494,136682.52086349708,6.0958756482152905e-09,0.41210586390034626,1452244690.93,0.524565820433923,6.785890286100112e-13,1860861245756.9412
9,282378.0,25.888262,44691.08840096378,2.1496523158005495e-09,0.14532519621651546,1619610024.82,0.524565820433923,7.039530828985367e-15,2245444093911.9087
10,290378.0,23.816515,75897.46160645595,3.389694363827214e-09,0.22915705712798248,683566058.44,0.524565820433923,2.014052218607963e-12,811486771058.1051
11,251760.0,20.049053,47553.94424286503,2.0598372483685663e-09,0.13925333417547106,1162590064.07,0.524565820433923,7.934355655897777e-13,1185972481360.712
12,280177.0,25.546528,99192.67022974078,4.390123159107758e-09,0.29679009243613813,2583234672.38,0.524565820433923,1.7586591308101548e-12,3566355523996.7554
13,126752.0,20.079876,54189.85859411757,2.56867019832698e-09,0.17365250084563866,503219670.29,0.524565820433923,1.1029133079640916e-12,522630139222.0159
14,331249.0,26.119091,105401.28177498264,5.603988907950639e-09,0.37885232958698845,1219482997.52,0.524565820433923,5.5587445066111024e-14,1640387561703.9949
15,44.0,20.204111,46017.58884189964,2.592184462553356e-09,0.17524216026984768,4392749304.02,0.524565820433923,2.287663568135877e-14,6018065825476.576
16,89988.0,16.958815,60709.49305438288,2.3955343557061504e-09,0.1619478172016636,1282084649.56,0.524565820433923,1.214371815828112e-12,1188904454006.7256
17,111428.0,17.417774,23169.35076040984,7.761905564136783e-10,0.05247362286594536,467486377.87,0.524565820433923,9.934031638356875e-13,412129204318.2307
18,7313.0,98.4084,394414.4553673019,1.680628079558655e-08,1.1361725969992076,7662002092.99,0.524565820433923,2.8697831231287415e-11,38732637113973.35
19,338947.0,17.399199,56573.56643257563,2.649232454927962e-09,0.1790988354282723,2250349903.8,0.524565820433923,6.227900319435077e-13,2150196456376.8098
20,30013.0,30.644335,82232.01112302241,4.516521650111554e-09,0.30533514196418593,1533151727.34,0.524565820433923,7.984679331025927e-14,2649680080839.273
21,369229.0,17.129757,47060.1087790166,1.9255055057060086e-09,0.1301719647293276,1712397913.17,0.524565820433923,3.166615737328659e-13,1545984598202.0024
22,0.0,46.10936,108446.10054312546,5.178032735918942e-09,0.3500559685079694,3269386113.75,0.524565820433923,1.1861821922920257e-11,7986213471965.779
23,319858.0,18.28342,47039.62567421742,1.921350633166296e-09,0.1298910785308246,1957848611.35,0.524565820433923,1.7448176853474677e-12,1894838872938.3096
24,195561.0,18.949268,67973.5893708812,3.0259862010316632e-09,0.204568913391758,859121051.06,0.524565820433923,1.444880022070553e-12,813464974992.2281
25,162787.0,29.01282,145436.30043509795,6.8207747601294615e-09,0.46111197754104116,2587312860.57,0.524565820433923,4.0241334120936403e-13,4083601586325.3247
26,345227.0,79.53042,185775.27101349024,9.250851428429238e-09,0.6253949948671823,1585712922.72,0.524565820433923,1.68752442804512e-12,6726099393942.905
27,83727.0,19.30806,70306.09836751925,3.169120668410952e-09,0.21424538265348372,2015132225.96,0.524565820433923,4.628958667549163e-13,2079347672544.6008
28,218269.0,17.57999,91543.61849920824,4.300355404458108e-09,0.2907214289306549,1639177674.99,0.524565820433923,1.6581967692151723e-14,1596126585784.638
29,121812.0,16.966488,20804.125312025666,9.781347882002484e-10,0.06612587020541685,435289401.82,0.524565820433923,7.625914692687233e-13,380805079789.4998
30,83722.0,24.011091,37860.28273945678,1.364121908511586e-09,0.09222016163291363,1318597426.46,0.524565820433923,2.194921659568304e-12,1615130690145.9915
31,7315.0,57.20197,210975.52271627114,9.218903305146553e-09,0.6232351724388393,4051256127.06,0.524565820433923,6.829147621252968e-12,12192917961516.258
32,243762.0,35.675205,209296.4329082295,9.624149521170044e-09,0.6506314566782662,3474424784.4,0.524565820433923,5.005747816777933e-13,6748183484264.86
33,321821.0,17.555443,60335.65013860679,2.6810694269818536e-09,0.18125114358371858,886561075.54,0.524565820433923,2.1548854046933347e-13,812971010811.8254
34,265343.0,30.718624,106303.78187248853,4.243873491418195e-09,0.2869030230261853,2353709529.64,0.524565820433923,5.943302379537213e-12,3819057370604.0728
35,329757.0,23.77869,91020.41234519868,3.604787146073309e-09,0.2436981996908574,2532292096.7,0.524565820433923,2.3008243788380647e-12,3155592533244.7896
36,316288.0,19.157537,88467.65034082728,3.79110224682299e-09,0.25629385452095665,1493753422.68,0.524565820433923,1.4239376744455947e-12,1488100959744.1946
37,207267.0,30.113665,64515.23605172709,2.7687113488430726e-09,0.18717609218943343,809774542.83,0.524565820433923,1.4132994559806272e-12,1256092070229.5908
38,390580.0,20.786615,102040.01066102594,4.1689131835729545e-09,0.2818354028505929,1976133755.86,0.524565820433923,4.3395691677887115e-13,2254035913474.316
