,id,sfr,sfrd,sn,snr,snrd,mass,z,halo_volume
0,1130.0,0.14212053,7733809739025246.0,1345.5512543073387,1.0624797150252336e-10,5781723.419958341,6874977.9,11.980213315300292,1.837652267068993e-17
1,3070.0,0.10222784,1.1094679979312044e+16,434.5182824058128,6.4247751634072795e-12,697274.0926252183,3770969.4000000004,11.980213315300292,9.214131474780846e-18
2,3391.0,0.14571746,1.3497026448299986e+16,634.4779457684951,6.443680108072476e-11,5968435.137631326,5456954.4,11.980213315300292,1.0796263944370784e-17
3,139.0,0.17022695,4358592105403722.0,1032.9870513875624,3.7087555706213386e-11,949611.8417784165,7763707.99,11.980213315300292,3.905548991128465e-17
4,1367.0,0.14572513,5776942101791669.0,472.24970169055604,1.282586043393067e-11,508452.13267250505,2176260.2,11.980213315300292,2.5225305608447177e-17
5,1628.0,0.11100464,7619536584232371.0,1313.4904592004873,2.5974536535958937e-11,1782933.861091027,4925606.3,11.980213315300292,1.4568424046904573e-17
6,296.0,0.25230712,5570137442037552.0,514.0355025673402,2.586837212185389e-11,571091.2483187107,8177171.9,11.980213315300292,4.529639037195934e-17
7,476.0,0.33654997,1.4444503118644936e+16,2741.794565518879,1.4010277156205658e-10,6013118.707925974,14503096.66,11.980213315300292,2.329951866364873e-17
8,438.0,0.28015655,6037872330449401.0,92.11035788067639,8.47246451352606e-12,182596.69123186104,5494738.05,11.980213315300292,4.6399879736964866e-17
9,1086.0,0.110905774,4042464962029565.5,294.2483857766181,8.388451745132764e-12,305755.24647954723,6626928.9,11.980213315300292,2.7435184977909737e-17
10,1318.0,0.25842223,1.2336602328174126e+16,89.8150800596544,8.930283769240605e-13,42631.5334941848,4574515.4,11.980213315300292,2.0947601545834026e-17
11,239.0,0.18098171,3641311201990936.5,1691.1094246240316,6.730959952638686e-11,1354253.96719346,5232723.1,11.980213315300292,4.9702346204588546e-17
12,710.0,0.10202509,4771052704143482.0,537.1236806627073,1.4334564475362497e-11,670334.744158494,1734147.2,11.980213315300292,2.1384188422692335e-17
13,1500.0,0.11195146,1.1270940860187136e+16,937.3037068226214,4.875398916034914e-11,4908406.987497079,4055408.4000000004,11.980213315300292,9.932751967091879e-18
14,172.0,0.11897039,5235147582676509.0,497.2255967449194,9.171217888284732e-12,403568.3093755797,3407459.1,11.980213315300292,2.2725317313628718e-17
15,3388.0,0.120454304,1.370521924247502e+16,1055.955971407622,5.1622674671993533e-11,5873597.295972368,4622458.0,11.980213315300292,8.78893667214675e-18
16,225.0,0.53474265,9811970905121354.0,5838.178976819937,1.9290587884208167e-10,3539622.0417903275,35419977.24,11.980213315300292,5.4499004855476206e-17
17,969.0,0.122585304,3.6826905263108936e+16,1082.41070033853,5.4210400997965076e-11,16285812.709060181,4047906.56,11.980213315300292,3.328688716149029e-18
18,1954.0,0.13973023,5652493144376689.0,1095.0092738777143,7.048520926948846e-11,2851331.1842093137,6164643.8,11.980213315300292,2.4720106054265426e-17
19,4884.0,0.12909998,3.015394443076408e+16,11.240602420706729,1.1746342343229205e-13,27435.9883156035,2391680.0,11.980213315300292,4.281362934007659e-18
20,38.0,0.1926315,5543202698233832.0,1178.800766549911,7.338755994279566e-11,2111815.151165318,4600053.1,11.980213315300292,3.4750939210896256e-17
21,696.0,0.10151537,6633243853352882.0,432.7414755210634,1.1994422324104998e-11,783742.6801073381,2220738.6,11.980213315300292,1.5304031065990042e-17
22,646.0,0.1673089,4775728656025738.0,1553.5919103974873,1.0034810192205024e-10,2864374.2558042444,7493930.3,11.980213315300292,3.503316709354903e-17
23,608.0,0.13200457,4861701735167392.0,1360.8343711542818,6.427993373558192e-11,2367417.0172951105,11598569.6,11.980213315300292,2.7151926874727325e-17
24,4462.0,0.114335015,1.0656412108590006e+16,521.3006183847624,3.228422773651242e-11,3008999.7833808684,1254824.1,11.980213315300292,1.0729222353162929e-17
25,845.0,0.22024156,8021982152134431.0,1369.6009313541908,5.1780267356629325e-11,1886021.7870216207,13152011.16,11.980213315300292,2.7454755672997818e-17
26,493.0,0.33949247,9019948574429314.0,653.0317070464741,3.2524119683986667e-11,864130.7625413428,8350966.6,11.980213315300292,3.7637960704391205e-17
27,124.0,0.13333526,1890140110679096.0,1751.330833375949,5.1147551988928706e-11,725059.8197154939,8612983.2,11.980213315300292,7.054252711038171e-17
28,2511.0,0.107365295,1.3154680215496284e+16,390.53631545459797,4.5767142925678786e-12,560751.1529346773,6167371.3,11.980213315300292,8.161756366644558e-18
29,708.0,0.10496894,4110154551803319.0,59.251402012289205,7.74406512219189e-13,30322.593056039554,1349570.1,11.980213315300292,2.5538927715977288e-17
30,3838.0,0.10529732,7507640689680491.0,300.79206934350964,8.816169497649806e-12,628588.0101001213,2054528.9,11.980213315300292,1.4025354216103438e-17
31,796.0,0.123533234,4636227346615191.0,53.40883001497625,6.729597785270979e-13,25256.317084513743,1373083.2,11.980213315300292,2.664520627751116e-17
32,297.0,0.12660293,1.1082980197220422e+16,385.6255821592067,7.2121305298072544e-12,631359.0044213245,5082990.5,11.980213315300292,1.1423184716305062e-17
33,24.0,0.3592741,2.0265144038197456e+16,912.7522769787292,2.2652958877797932e-11,1277758.3314520556,6135446.4,11.980213315300292,1.7728672410263148e-17
34,2796.0,0.11961796,9744741322757576.0,197.1411052490966,2.3525059773005344e-12,191648.16227458415,2054682.2,11.980213315300292,1.227512932751204e-17
35,2315.0,0.15010902,8619961725533433.0,1047.9289513388833,3.685878146211925e-11,2116603.555557615,4419683.9,11.980213315300292,1.7414116765200688e-17
36,209.0,0.18567163,4633176972279240.0,843.719307927845,1.9162979797371413e-11,478185.4757101746,4960091.04,11.980213315300292,4.0074366058299065e-17
37,1529.0,0.11366241,1.0133927084564188e+16,7.988746534903175,6.237161486278682e-14,5560.936084022867,1246183.2,11.980213315300292,1.121602800686503e-17
38,73.0,0.30841568,4009141417863693.0,12.40427264952187,7.044621110878466e-14,915.7408037353936,3117451.0,11.980213315300292,7.69281119956956e-17
39,1907.0,0.11956707,1.0336034191953156e+16,1371.2103177623424,2.585569139362321e-11,2235107.9632634507,8318546.9399999995,11.980213315300292,1.1567983210919112e-17
40,15.0,1.3674151,1.0189042532008016e+16,8196.507340752974,5.929431411414012e-10,4418206.939613413,49398411.49,11.980213315300292,1.3420447463089699e-16
41,276.0,0.11044752,8821103660135269.0,601.0737612018102,4.211502529248468e-11,3363597.5144958086,1109112.8,11.980213315300292,1.2520827807424985e-17
